usage_end_time,cost,usage_amount,usage_unit,service_type
2024-04-26 8:00:00,6.3e-05,1774092415159.0,byte-seconds,Artifact Registry
2024-04-26 9:00:00,6.3e-05,1774092415158.0,byte-seconds,Artifact Registry
2024-04-26 10:00:00,6.3e-05,1773954272194.0,byte-seconds,Artifact Registry
2024-04-26 11:00:00,7e-06,200225391893.0,byte-seconds,Artifact Registry
2024-04-26 11:00:00,5.6e-05,1566467298001.0,byte-seconds,Artifact Registry
2024-04-26 12:00:00,6.3e-05,1766694056227.0,byte-seconds,Artifact Registry
2024-04-26 13:00:00,6.3e-05,1766693615634.0,byte-seconds,Artifact Registry
2024-04-26 14:00:00,1.4e-05,390144840118.0,byte-seconds,Artifact Registry
2024-04-26 14:00:00,1.4e-05,406339473060.0,byte-seconds,Artifact Registry
2024-04-26 14:00:00,3.4e-05,970208575488.0,byte-seconds,Artifact Registry
2024-04-26 15:00:00,1.7e-05,475534963036.0,byte-seconds,Artifact Registry
2024-04-26 15:00:00,4.6e-05,1291158717089.0,byte-seconds,Artifact Registry
2024-04-26 16:00:00,6.3e-05,1766693807631.0,byte-seconds,Artifact Registry
2024-04-26 17:00:00,4.8e-05,1348085569360.0,byte-seconds,Artifact Registry
2024-04-26 17:00:00,1.5e-05,418608095805.0,byte-seconds,Artifact Registry
2024-04-26 18:00:00,9e-06,267948572941.0,byte-seconds,Artifact Registry
2024-04-26 18:00:00,5.3e-05,1498744577475.0,byte-seconds,Artifact Registry
2024-04-26 19:00:00,6.3e-05,1766693735744.0,byte-seconds,Artifact Registry
2024-04-26 20:00:00,6.3e-05,1766693415270.0,byte-seconds,Artifact Registry
2024-04-26 21:00:00,0.0,26500401229.0,byte-seconds,Artifact Registry
2024-04-26 21:00:00,6.2e-05,1740192917568.0,byte-seconds,Artifact Registry
2024-04-26 22:00:00,1.4e-05,417135842621.0,byte-seconds,Artifact Registry
2024-04-26 22:00:00,4.7e-05,1349557901248.0,byte-seconds,Artifact Registry
2024-04-26 23:00:00,0.0,0.0,byte-seconds,Artifact Registry
2024-04-26 23:00:00,6.2e-05,1766693257125.0,byte-seconds,Artifact Registry
2024-04-27 0:00:00,1.9e-05,530008185895.0,byte-seconds,Artifact Registry
2024-04-27 0:00:00,4.4e-05,1236685581086.0,byte-seconds,Artifact Registry
2024-04-27 1:00:00,2.8e-05,795503027161.0,byte-seconds,Artifact Registry
2024-04-27 1:00:00,3.4e-05,971190137057.0,byte-seconds,Artifact Registry
2024-04-27 2:00:00,6.3e-05,1766693442607.0,byte-seconds,Artifact Registry
2024-04-27 3:00:00,1.4e-05,411737783024.0,byte-seconds,Artifact Registry
2024-04-27 3:00:00,4.8e-05,1354955728142.0,byte-seconds,Artifact Registry
2024-04-27 4:00:00,1.5e-05,418608247257.0,byte-seconds,Artifact Registry
2024-04-27 4:00:00,4.8e-05,1348085504754.0,byte-seconds,Artifact Registry
2024-04-27 5:00:00,6.2e-05,1766693560538.0,byte-seconds,Artifact Registry
2024-04-27 6:00:00,6.2e-05,1766693520946.0,byte-seconds,Artifact Registry
2024-04-27 7:00:00,2.3e-05,651222902555.0,byte-seconds,Artifact Registry
2024-04-27 7:00:00,4e-05,1115470954496.0,byte-seconds,Artifact Registry
2024-04-27 8:00:00,6.3e-05,1766693410943.0,byte-seconds,Artifact Registry
2024-04-27 9:00:00,6.3e-05,1766693410943.0,byte-seconds,Artifact Registry
2024-04-27 10:00:00,6.2e-05,1766693526384.0,byte-seconds,Artifact Registry
2024-04-27 11:00:00,6.2e-05,1766693453107.0,byte-seconds,Artifact Registry
2024-04-27 12:00:00,2.2e-05,614907328095.0,byte-seconds,Artifact Registry
2024-04-27 12:00:00,4.1e-05,1151785759590.0,byte-seconds,Artifact Registry
2024-04-27 13:00:00,1.5e-05,443145522330.0,byte-seconds,Artifact Registry
2024-04-27 13:00:00,4.7e-05,1323547780870.0,byte-seconds,Artifact Registry
2024-04-27 14:00:00,1e-06,52019304698.0,byte-seconds,Artifact Registry
2024-04-27 14:00:00,6.1e-05,1714674575465.0,byte-seconds,Artifact Registry
2024-04-27 15:00:00,6.3e-05,1766694020918.0,byte-seconds,Artifact Registry
2024-04-27 16:00:00,1.7e-05,496146509921.0,byte-seconds,Artifact Registry
2024-04-27 16:00:00,4.5e-05,1270547098337.0,byte-seconds,Artifact Registry
2024-04-27 17:00:00,9e-06,264022730994.0,byte-seconds,Artifact Registry
2024-04-27 17:00:00,5.3e-05,1502670083359.0,byte-seconds,Artifact Registry
2024-04-27 18:00:00,6.2e-05,1766694144989.0,byte-seconds,Artifact Registry
2024-04-27 19:00:00,6.2e-05,1766692998255.0,byte-seconds,Artifact Registry
2024-04-27 20:00:00,0.0,26009648834.0,byte-seconds,Artifact Registry
2024-04-27 20:00:00,6.1e-05,1740683726334.0,byte-seconds,Artifact Registry
2024-04-27 21:00:00,1.4e-05,409283998210.0,byte-seconds,Artifact Registry
2024-04-27 21:00:00,4.8e-05,1357410384584.0,byte-seconds,Artifact Registry
2024-04-27 22:00:00,2.3e-05,653676594488.0,byte-seconds,Artifact Registry
2024-04-27 22:00:00,3.9e-05,1113016635563.0,byte-seconds,Artifact Registry
2024-04-27 23:00:00,3e-05,861753962325.0,byte-seconds,Artifact Registry
2024-04-27 23:00:00,3.2e-05,904939735385.0,byte-seconds,Artifact Registry
