,usage_end_time,cost,service_type,region,usage_amount,usage_unit
176614,2024-02-07 14:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
176615,2024-02-07 14:00:00,0.000214,Vertex AI,europe-west1,28.0,seconds
179114,2024-02-08 10:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
187643,2024-02-12 9:00:00,0.00233,Vertex AI,europe-west1,304.0,seconds
187735,2024-02-12 10:00:00,0.000704,Vertex AI,europe-west1,92.0,seconds
187736,2024-02-12 10:00:00,0.000996,Vertex AI,europe-west1,130.0,seconds
187842,2024-02-12 11:00:00,0.000996,Vertex AI,europe-west1,130.0,seconds
187843,2024-02-12 11:00:00,0.00452,Vertex AI,europe-west1,590.0,seconds
187844,2024-02-12 11:00:00,0.001517,Vertex AI,europe-west1,198.0,seconds
187845,2024-02-12 11:00:00,0.000858,Vertex AI,europe-west1,112.0,seconds
187975,2024-02-12 12:00:00,0.010897,Vertex AI,europe-west1,1422.0,seconds
188072,2024-02-12 13:00:00,0.001195,Vertex AI,europe-west1,156.0,seconds
188176,2024-02-12 14:00:00,0.002988,Vertex AI,europe-west1,390.0,seconds
188177,2024-02-12 14:00:00,0.009258,Vertex AI,europe-west1,1208.0,seconds
188178,2024-02-12 14:00:00,0.007403,Vertex AI,europe-west1,966.0,seconds
188269,2024-02-12 15:00:00,0.003249,Vertex AI,europe-west1,424.0,seconds
188454,2024-02-12 17:00:00,0.001103,Vertex AI,europe-west1,144.0,seconds
188529,2024-02-12 18:00:00,0.002544,Vertex AI,europe-west1,332.0,seconds
188542,2024-02-12 18:00:00,0.007648,Vertex AI,europe-west1,998.0,seconds
189629,2024-02-13 7:00:00,0.007157,Vertex AI,europe-west1,934.0,seconds
189784,2024-02-13 8:00:00,0.002467,Vertex AI,europe-west1,322.0,seconds
190224,2024-02-13 11:00:00,0.000889,Vertex AI,europe-west1,116.0,seconds
192962,2024-02-14 8:00:00,0.000689,Vertex AI,europe-west1,90.0,seconds
193426,2024-02-14 13:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
193427,2024-02-14 13:00:00,0.001103,Vertex AI,europe-west1,144.0,seconds
193428,2024-02-14 13:00:00,0.000184,Vertex AI,europe-west1,24.0,seconds
193522,2024-02-14 14:00:00,9.1e-05,Vertex AI,europe-west1,12.0,seconds
195268,2024-02-15 8:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
206029,2024-02-19 14:00:00,0.000996,Vertex AI,europe-west1,130.0,seconds
206130,2024-02-19 15:00:00,0.000766,Vertex AI,europe-west1,100.0,seconds
207913,2024-02-20 8:00:00,0.001272,Vertex AI,europe-west1,166.0,seconds
208013,2024-02-20 9:00:00,0.000123,Vertex AI,europe-west1,16.0,seconds
208014,2024-02-20 9:00:00,0.000138,Vertex AI,europe-west1,18.0,seconds
208015,2024-02-20 9:00:00,0.001532,Vertex AI,europe-west1,200.0,seconds
208016,2024-02-20 9:00:00,0.001931,Vertex AI,europe-west1,252.0,seconds
208017,2024-02-20 9:00:00,0.002237,Vertex AI,europe-west1,292.0,seconds
208175,2024-02-20 10:00:00,0.000368,Vertex AI,europe-west1,48.0,seconds
208176,2024-02-20 10:00:00,0.000459,Vertex AI,europe-west1,60.0,seconds
208177,2024-02-20 10:00:00,0.00072,Vertex AI,europe-west1,94.0,seconds
