reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
94.0,0,2023-12-11 07:00:00,0.0,870866.0,bytes,Cloud Logging
95.0,0,2023-12-11 08:00:00,0.0,897089.0,bytes,Cloud Logging
96.0,0,2023-12-11 09:00:00,0.0,908340.0,bytes,Cloud Logging
97.0,0,2023-12-11 10:00:00,0.0,971742.0,bytes,Cloud Logging
98.0,0,2023-12-11 11:00:00,0.0,1093780.0,bytes,Cloud Logging
99.0,0,2023-12-11 12:00:00,0.0,969749.0,bytes,Cloud Logging
100.0,0,2023-12-11 13:00:00,0.0,921555.0,bytes,Cloud Logging
101.0,0,2023-12-11 14:00:00,0.0,1039805.0,bytes,Cloud Logging
102.0,0,2023-12-11 15:00:00,0.0,1106108.0,bytes,Cloud Logging
103.0,0,2023-12-11 16:00:00,0.0,866079.0,bytes,Cloud Logging
104.0,0,2023-12-11 17:00:00,0.0,880469.0,bytes,Cloud Logging
105.0,0,2023-12-11 18:00:00,0.0,886882.0,bytes,Cloud Logging
106.0,0,2023-12-11 19:00:00,0.0,891671.0,bytes,Cloud Logging
107.0,0,2023-12-11 20:00:00,0.0,886079.0,bytes,Cloud Logging
108.0,0,2023-12-11 21:00:00,0.0,905976.0,bytes,Cloud Logging
109.0,0,2023-12-11 22:00:00,0.0,892711.0,bytes,Cloud Logging
110.0,0,2023-12-11 23:00:00,0.0,865176.0,bytes,Cloud Logging
111.0,0,2023-12-12 00:00:00,0.0,867305.0,bytes,Cloud Logging
112.0,0,2023-12-12 01:00:00,0.0,909635.0,bytes,Cloud Logging
113.0,0,2023-12-12 02:00:00,0.0,888789.0,bytes,Cloud Logging
114.0,0,2023-12-12 03:00:00,0.0,888810.0,bytes,Cloud Logging
115.0,0,2023-12-12 04:00:00,0.0,853872.0,bytes,Cloud Logging
116.0,0,2023-12-12 05:00:00,0.0,882983.0,bytes,Cloud Logging
117.0,0,2023-12-12 06:00:00,0.0,956067.0,bytes,Cloud Logging
118.0,0,2023-12-12 07:00:00,0.0,930814.0,bytes,Cloud Logging
119.0,0,2023-12-12 08:00:00,0.0,892111.0,bytes,Cloud Logging
120.0,0,2023-12-12 09:00:00,0.0,2648318.0,bytes,Cloud Logging
121.0,0,2023-12-12 10:00:00,0.0,3729975.0,bytes,Cloud Logging
122.0,0,2023-12-12 11:00:00,0.0,1992096.0,bytes,Cloud Logging
123.0,0,2023-12-12 12:00:00,0.0,18119697.0,bytes,Cloud Logging
124.0,0,2023-12-12 13:00:00,0.0,1987627.0,bytes,Cloud Logging
125.0,0,2023-12-12 14:00:00,0.0,2010146.0,bytes,Cloud Logging
126.0,0,2023-12-12 15:00:00,0.0,18016504.0,bytes,Cloud Logging
127.0,0,2023-12-12 16:00:00,0.0,33762769.0,bytes,Cloud Logging
128.0,0,2023-12-12 17:00:00,0.0,17974028.0,bytes,Cloud Logging
129.0,0,2023-12-12 18:00:00,0.0,17899461.0,bytes,Cloud Logging
130.0,0,2023-12-12 19:00:00,0.0,17563162.0,bytes,Cloud Logging
131.0,0,2023-12-12 20:00:00,0.0,17840953.0,bytes,Cloud Logging
132.0,0,2023-12-12 21:00:00,0.0,17901969.0,bytes,Cloud Logging
133.0,0,2023-12-12 22:00:00,0.0,17749827.0,bytes,Cloud Logging
134.0,0,2023-12-12 23:00:00,0.0,17326626.0,bytes,Cloud Logging
135.0,0,2023-12-13 00:00:00,0.0,4277085.0,bytes,Cloud Logging
136.0,0,2023-12-13 01:00:00,0.0,2254894.0,bytes,Cloud Logging
137.0,0,2023-12-13 02:00:00,0.0,2242373.0,bytes,Cloud Logging
138.0,0,2023-12-13 03:00:00,0.0,2232998.0,bytes,Cloud Logging
139.0,0,2023-12-13 04:00:00,0.0,2281698.0,bytes,Cloud Logging
140.0,0,2023-12-13 05:00:00,0.0,2267780.0,bytes,Cloud Logging
141.0,0,2023-12-13 06:00:00,0.0,2246090.0,bytes,Cloud Logging
142.0,0,2023-12-13 07:00:00,0.0,2285200.0,bytes,Cloud Logging
143.0,0,2023-12-13 08:00:00,0.0,2271149.0,bytes,Cloud Logging
144.0,0,2023-12-13 09:00:00,0.0,17317769.0,bytes,Cloud Logging
145.0,0,2023-12-13 10:00:00,0.0,7487058.0,bytes,Cloud Logging
146.0,0,2023-12-13 11:00:00,0.0,930047.0,bytes,Cloud Logging
147.0,0,2023-12-13 12:00:00,0.0,869160.0,bytes,Cloud Logging
148.0,0,2023-12-13 13:00:00,0.0,930612.0,bytes,Cloud Logging
149.0,0,2023-12-13 14:00:00,0.0,1154900.0,bytes,Cloud Logging
150.0,0,2023-12-13 15:00:00,0.0,887753.0,bytes,Cloud Logging
151.0,0,2023-12-13 16:00:00,0.0,3443997.0,bytes,Cloud Logging
152.0,0,2023-12-13 17:00:00,0.0,885248.0,bytes,Cloud Logging
153.0,0,2023-12-13 18:00:00,0.0,1015219.0,bytes,Cloud Logging
154.0,0,2023-12-13 19:00:00,0.0,992172.0,bytes,Cloud Logging
155.0,0,2023-12-13 20:00:00,0.0,1008308.0,bytes,Cloud Logging
156.0,0,2023-12-13 21:00:00,0.0,998303.0,bytes,Cloud Logging
157.0,0,2023-12-13 22:00:00,0.0,968943.0,bytes,Cloud Logging
158.0,0,2023-12-13 23:00:00,0.0,959354.0,bytes,Cloud Logging
159.0,0,2023-12-14 00:00:00,0.0,886423.0,bytes,Cloud Logging
160.0,0,2023-12-14 01:00:00,0.0,866601.0,bytes,Cloud Logging
161.0,0,2023-12-14 02:00:00,0.0,892114.0,bytes,Cloud Logging
162.0,0,2023-12-14 03:00:00,0.0,882681.0,bytes,Cloud Logging
163.0,0,2023-12-14 04:00:00,0.0,894734.0,bytes,Cloud Logging
164.0,0,2023-12-14 05:00:00,0.0,905966.0,bytes,Cloud Logging
165.0,0,2023-12-14 06:00:00,0.0,891077.0,bytes,Cloud Logging
166.0,0,2023-12-14 07:00:00,0.0,879028.0,bytes,Cloud Logging
167.0,0,2023-12-14 08:00:00,0.0,1085899.0,bytes,Cloud Logging
168.0,0,2023-12-14 09:00:00,0.0,5666738.0,bytes,Cloud Logging
169.0,0,2023-12-14 10:00:00,0.0,3276912.0,bytes,Cloud Logging
170.0,0,2023-12-14 11:00:00,0.0,3099170.0,bytes,Cloud Logging
171.0,0,2023-12-14 12:00:00,0.0,3139243.0,bytes,Cloud Logging
172.0,0,2023-12-14 13:00:00,0.0,3110170.0,bytes,Cloud Logging
173.0,0,2023-12-14 14:00:00,0.0,3332111.0,bytes,Cloud Logging
174.0,0,2023-12-14 15:00:00,0.0,3086679.0,bytes,Cloud Logging
175.0,0,2023-12-14 16:00:00,0.0,3156377.0,bytes,Cloud Logging
176.0,0,2023-12-14 17:00:00,0.0,3091406.0,bytes,Cloud Logging
177.0,0,2023-12-14 18:00:00,0.0,3091885.0,bytes,Cloud Logging
178.0,0,2023-12-14 19:00:00,0.0,3123833.0,bytes,Cloud Logging
179.0,0,2023-12-14 20:00:00,0.0,3091431.0,bytes,Cloud Logging
180.0,0,2023-12-14 21:00:00,0.0,3118366.0,bytes,Cloud Logging
181.0,0,2023-12-14 22:00:00,0.0,3114702.0,bytes,Cloud Logging
182.0,0,2023-12-14 23:00:00,0.0,3088063.0,bytes,Cloud Logging
183.0,0,2023-12-15 00:00:00,0.0,3118734.0,bytes,Cloud Logging
184.0,0,2023-12-15 01:00:00,0.0,3099873.0,bytes,Cloud Logging
185.0,0,2023-12-15 02:00:00,0.0,3115933.0,bytes,Cloud Logging
186.0,0,2023-12-15 03:00:00,0.0,3111993.0,bytes,Cloud Logging
187.0,0,2023-12-15 04:00:00,0.0,3120242.0,bytes,Cloud Logging
188.0,0,2023-12-15 05:00:00,0.0,3094095.0,bytes,Cloud Logging
189.0,0,2023-12-15 06:00:00,0.0,3100908.0,bytes,Cloud Logging
190.0,0,2023-12-15 07:00:00,0.0,3118403.0,bytes,Cloud Logging
191.0,0,2023-12-15 08:00:00,0.0,3109958.0,bytes,Cloud Logging
192.0,0,2023-12-15 09:00:00,0.0,3108702.0,bytes,Cloud Logging
193.0,0,2023-12-15 10:00:00,0.0,3156128.0,bytes,Cloud Logging
194.0,0,2023-12-15 11:00:00,0.0,3108394.0,bytes,Cloud Logging
195.0,0,2023-12-15 12:00:00,0.0,3118942.0,bytes,Cloud Logging
196.0,0,2023-12-15 13:00:00,0.0,3075326.0,bytes,Cloud Logging
197.0,0,2023-12-15 14:00:00,0.0,3133359.0,bytes,Cloud Logging
198.0,0,2023-12-15 15:00:00,0.0,3108691.0,bytes,Cloud Logging
199.0,0,2023-12-15 16:00:00,0.0,3132113.0,bytes,Cloud Logging
200.0,0,2023-12-15 17:00:00,0.0,3109569.0,bytes,Cloud Logging
201.0,0,2023-12-15 18:00:00,0.0,3091471.0,bytes,Cloud Logging
202.0,0,2023-12-15 19:00:00,0.0,3132535.0,bytes,Cloud Logging
203.0,0,2023-12-15 20:00:00,0.0,3104218.0,bytes,Cloud Logging
204.0,0,2023-12-15 21:00:00,0.0,3131724.0,bytes,Cloud Logging
205.0,0,2023-12-15 22:00:00,0.0,3109957.0,bytes,Cloud Logging
206.0,0,2023-12-15 23:00:00,0.0,3117162.0,bytes,Cloud Logging
207.0,0,2023-12-16 00:00:00,0.0,3112196.0,bytes,Cloud Logging
208.0,0,2023-12-16 01:00:00,0.0,3108972.0,bytes,Cloud Logging
209.0,0,2023-12-16 02:00:00,0.0,3147677.0,bytes,Cloud Logging
210.0,0,2023-12-16 03:00:00,0.0,3094500.0,bytes,Cloud Logging
211.0,0,2023-12-16 04:00:00,0.0,3159135.0,bytes,Cloud Logging
212.0,0,2023-12-16 05:00:00,0.0,3082210.0,bytes,Cloud Logging
213.0,0,2023-12-16 06:00:00,0.0,3150897.0,bytes,Cloud Logging
214.0,0,2023-12-16 07:00:00,0.0,3091413.0,bytes,Cloud Logging
215.0,0,2023-12-16 08:00:00,0.0,3117079.0,bytes,Cloud Logging
216.0,0,2023-12-16 09:00:00,0.0,3090938.0,bytes,Cloud Logging
217.0,0,2023-12-16 10:00:00,0.0,3123773.0,bytes,Cloud Logging
218.0,0,2023-12-16 11:00:00,0.0,3104071.0,bytes,Cloud Logging
219.0,0,2023-12-16 12:00:00,0.0,3120709.0,bytes,Cloud Logging
220.0,0,2023-12-16 13:00:00,0.0,3107626.0,bytes,Cloud Logging
221.0,0,2023-12-16 14:00:00,0.0,3096862.0,bytes,Cloud Logging
222.0,0,2023-12-16 15:00:00,0.0,3111874.0,bytes,Cloud Logging
223.0,0,2023-12-16 16:00:00,0.0,3109201.0,bytes,Cloud Logging
224.0,0,2023-12-16 17:00:00,0.0,3127725.0,bytes,Cloud Logging
225.0,0,2023-12-16 18:00:00,0.0,3123254.0,bytes,Cloud Logging
226.0,0,2023-12-16 19:00:00,0.0,3114059.0,bytes,Cloud Logging
227.0,0,2023-12-16 20:00:00,0.0,3087349.0,bytes,Cloud Logging
228.0,0,2023-12-16 21:00:00,0.0,3105952.0,bytes,Cloud Logging
229.0,0,2023-12-16 22:00:00,0.0,3102618.0,bytes,Cloud Logging
230.0,0,2023-12-16 23:00:00,0.0,3114661.0,bytes,Cloud Logging
231.0,0,2023-12-17 00:00:00,0.0,3114263.0,bytes,Cloud Logging
232.0,0,2023-12-17 01:00:00,0.0,3121144.0,bytes,Cloud Logging
233.0,0,2023-12-17 02:00:00,0.0,3069563.0,bytes,Cloud Logging
234.0,0,2023-12-17 03:00:00,0.0,3112732.0,bytes,Cloud Logging
235.0,0,2023-12-17 04:00:00,0.0,3117114.0,bytes,Cloud Logging
236.0,0,2023-12-17 05:00:00,0.0,3090330.0,bytes,Cloud Logging
237.0,0,2023-12-17 06:00:00,0.0,3140241.0,bytes,Cloud Logging
238.0,0,2023-12-17 07:00:00,0.0,3118911.0,bytes,Cloud Logging
239.0,0,2023-12-17 08:00:00,0.0,3115646.0,bytes,Cloud Logging
240.0,0,2023-12-17 09:00:00,0.0,3116008.0,bytes,Cloud Logging
241.0,0,2023-12-17 10:00:00,0.0,3108712.0,bytes,Cloud Logging
242.0,0,2023-12-17 11:00:00,0.0,3138735.0,bytes,Cloud Logging
243.0,0,2023-12-17 12:00:00,0.0,3093090.0,bytes,Cloud Logging
244.0,0,2023-12-17 13:00:00,0.0,3260279.0,bytes,Cloud Logging
245.0,0,2023-12-17 14:00:00,0.0,3308559.0,bytes,Cloud Logging
246.0,0,2023-12-17 15:00:00,0.0,3368973.0,bytes,Cloud Logging
247.0,0,2023-12-17 16:00:00,0.0,3148630.0,bytes,Cloud Logging
248.0,0,2023-12-17 17:00:00,0.0,3097207.0,bytes,Cloud Logging
249.0,0,2023-12-17 18:00:00,0.0,3096909.0,bytes,Cloud Logging
250.0,0,2023-12-17 19:00:00,0.0,3104099.0,bytes,Cloud Logging
251.0,0,2023-12-17 20:00:00,0.0,3126764.0,bytes,Cloud Logging
252.0,0,2023-12-17 21:00:00,0.0,3088272.0,bytes,Cloud Logging
253.0,0,2023-12-17 22:00:00,0.0,3136372.0,bytes,Cloud Logging
254.0,0,2023-12-17 23:00:00,0.0,3090129.0,bytes,Cloud Logging
255.0,0,2023-12-18 00:00:00,0.0,3130734.0,bytes,Cloud Logging
256.0,0,2023-12-18 01:00:00,0.0,3099292.0,bytes,Cloud Logging
257.0,0,2023-12-18 02:00:00,0.0,3107812.0,bytes,Cloud Logging
258.0,0,2023-12-18 03:00:00,0.0,3088323.0,bytes,Cloud Logging
259.0,0,2023-12-18 04:00:00,0.0,3124488.0,bytes,Cloud Logging
260.0,0,2023-12-18 05:00:00,0.0,3097854.0,bytes,Cloud Logging
261.0,0,2023-12-18 06:00:00,0.0,3154151.0,bytes,Cloud Logging
262.0,0,2023-12-18 07:00:00,0.0,3148402.0,bytes,Cloud Logging
263.0,0,2023-12-18 08:00:00,0.0,3149048.0,bytes,Cloud Logging
264.0,0,2023-12-18 09:00:00,0.0,3118648.0,bytes,Cloud Logging
265.0,0,2023-12-18 10:00:00,0.0,3119941.0,bytes,Cloud Logging
266.0,0,2023-12-18 11:00:00,0.0,3246384.0,bytes,Cloud Logging
267.0,0,2023-12-18 12:00:00,0.0,3109427.0,bytes,Cloud Logging
268.0,0,2023-12-18 13:00:00,0.0,3124506.0,bytes,Cloud Logging
269.0,0,2023-12-18 14:00:00,0.0,3093133.0,bytes,Cloud Logging
270.0,0,2023-12-18 15:00:00,0.0,3099913.0,bytes,Cloud Logging
271.0,0,2023-12-18 16:00:00,0.0,3107573.0,bytes,Cloud Logging
272.0,0,2023-12-18 17:00:00,0.0,3121915.0,bytes,Cloud Logging
273.0,0,2023-12-18 18:00:00,0.0,3089300.0,bytes,Cloud Logging
274.0,0,2023-12-18 19:00:00,0.0,3126834.0,bytes,Cloud Logging
275.0,0,2023-12-18 20:00:00,0.0,3117449.0,bytes,Cloud Logging
276.0,0,2023-12-18 21:00:00,0.0,3116888.0,bytes,Cloud Logging
277.0,0,2023-12-18 22:00:00,0.0,3168133.0,bytes,Cloud Logging
278.0,0,2023-12-18 23:00:00,0.0,3101701.0,bytes,Cloud Logging
279.0,0,2023-12-19 00:00:00,0.0,3126693.0,bytes,Cloud Logging
280.0,0,2023-12-19 01:00:00,0.0,3095294.0,bytes,Cloud Logging
281.0,0,2023-12-19 02:00:00,0.0,3140064.0,bytes,Cloud Logging
282.0,0,2023-12-19 03:00:00,0.0,3105534.0,bytes,Cloud Logging
283.0,0,2023-12-19 04:00:00,0.0,3115983.0,bytes,Cloud Logging
284.0,0,2023-12-19 05:00:00,0.0,3136176.0,bytes,Cloud Logging
285.0,0,2023-12-19 06:00:00,0.0,3097089.0,bytes,Cloud Logging
286.0,0,2023-12-19 07:00:00,0.0,3127630.0,bytes,Cloud Logging
287.0,0,2023-12-19 08:00:00,0.0,3123655.0,bytes,Cloud Logging
288.0,0,2023-12-19 09:00:00,0.0,3194409.0,bytes,Cloud Logging
289.0,0,2023-12-19 10:00:00,0.0,3244201.0,bytes,Cloud Logging
290.0,0,2023-12-19 11:00:00,0.0,3222584.0,bytes,Cloud Logging
291.0,0,2023-12-19 12:00:00,0.0,3139443.0,bytes,Cloud Logging
292.0,0,2023-12-19 13:00:00,0.0,3192641.0,bytes,Cloud Logging
293.0,0,2023-12-19 14:00:00,0.0,3120018.0,bytes,Cloud Logging
294.0,0,2023-12-19 15:00:00,0.0,3101441.0,bytes,Cloud Logging
295.0,0,2023-12-19 16:00:00,0.0,3167904.0,bytes,Cloud Logging
296.0,0,2023-12-19 17:00:00,0.0,3120863.0,bytes,Cloud Logging
297.0,0,2023-12-19 18:00:00,0.0,3135626.0,bytes,Cloud Logging
298.0,0,2023-12-19 19:00:00,0.0,3130891.0,bytes,Cloud Logging
299.0,0,2023-12-19 20:00:00,0.0,3113558.0,bytes,Cloud Logging
300.0,0,2023-12-19 21:00:00,0.0,3113564.0,bytes,Cloud Logging
301.0,0,2023-12-19 22:00:00,0.0,3150769.0,bytes,Cloud Logging
302.0,0,2023-12-19 23:00:00,0.0,3079091.0,bytes,Cloud Logging
303.0,0,2023-12-20 00:00:00,0.0,3120319.0,bytes,Cloud Logging
304.0,0,2023-12-20 01:00:00,0.0,3107675.0,bytes,Cloud Logging
305.0,0,2023-12-20 02:00:00,0.0,3081954.0,bytes,Cloud Logging
306.0,0,2023-12-20 03:00:00,0.0,3091864.0,bytes,Cloud Logging
307.0,0,2023-12-20 04:00:00,0.0,3109322.0,bytes,Cloud Logging
308.0,0,2023-12-20 05:00:00,0.0,3079541.0,bytes,Cloud Logging
309.0,0,2023-12-20 06:00:00,0.0,3103513.0,bytes,Cloud Logging
310.0,0,2023-12-20 07:00:00,0.0,3132189.0,bytes,Cloud Logging
311.0,0,2023-12-20 08:00:00,0.0,3102128.0,bytes,Cloud Logging
312.0,0,2023-12-20 09:00:00,0.0,3113078.0,bytes,Cloud Logging
313.0,0,2023-12-20 10:00:00,0.0,3109219.0,bytes,Cloud Logging
314.0,0,2023-12-20 11:00:00,0.0,3114363.0,bytes,Cloud Logging
315.0,0,2023-12-20 12:00:00,0.0,3120614.0,bytes,Cloud Logging
316.0,0,2023-12-20 13:00:00,0.0,3101212.0,bytes,Cloud Logging
317.0,0,2023-12-20 14:00:00,0.0,3129228.0,bytes,Cloud Logging
318.0,0,2023-12-20 15:00:00,0.0,3100711.0,bytes,Cloud Logging
319.0,0,2023-12-20 16:00:00,0.0,3129461.0,bytes,Cloud Logging
320.0,0,2023-12-20 17:00:00,0.0,3128381.0,bytes,Cloud Logging
321.0,0,2023-12-20 18:00:00,0.0,3089363.0,bytes,Cloud Logging
322.0,0,2023-12-20 19:00:00,0.0,3139916.0,bytes,Cloud Logging
323.0,0,2023-12-20 20:00:00,0.0,3105807.0,bytes,Cloud Logging
324.0,0,2023-12-20 21:00:00,0.0,3140643.0,bytes,Cloud Logging
325.0,0,2023-12-20 22:00:00,0.0,3112522.0,bytes,Cloud Logging
326.0,0,2023-12-20 23:00:00,0.0,3116945.0,bytes,Cloud Logging
327.0,0,2023-12-21 00:00:00,0.0,3129757.0,bytes,Cloud Logging
328.0,0,2023-12-21 01:00:00,0.0,3147551.0,bytes,Cloud Logging
329.0,0,2023-12-21 02:00:00,0.0,3093447.0,bytes,Cloud Logging
330.0,0,2023-12-21 03:00:00,0.0,3088670.0,bytes,Cloud Logging
331.0,0,2023-12-21 04:00:00,0.0,3115395.0,bytes,Cloud Logging
332.0,0,2023-12-21 05:00:00,0.0,3089971.0,bytes,Cloud Logging
333.0,0,2023-12-21 06:00:00,0.0,3128790.0,bytes,Cloud Logging
334.0,0,2023-12-21 07:00:00,0.0,3108641.0,bytes,Cloud Logging
335.0,0,2023-12-21 08:00:00,0.0,3160558.0,bytes,Cloud Logging
336.0,0,2023-12-21 09:00:00,0.0,3092717.0,bytes,Cloud Logging
337.0,0,2023-12-21 10:00:00,0.0,3140745.0,bytes,Cloud Logging
338.0,0,2023-12-21 11:00:00,0.0,3182626.0,bytes,Cloud Logging
339.0,0,2023-12-21 12:00:00,0.0,3129406.0,bytes,Cloud Logging
340.0,0,2023-12-21 13:00:00,0.0,3107517.0,bytes,Cloud Logging
341.0,0,2023-12-21 14:00:00,0.0,3142120.0,bytes,Cloud Logging
