,usage_end_time,cost,usage_amount,usage_unit,service_type
32756,2023-12-20 3:00:00,0.0,137363456.0,byte-seconds,BigQuery
32875,2023-12-20 4:00:00,0.0,137363456.0,byte-seconds,BigQuery
33031,2023-12-20 5:00:00,0.0,137363456.0,byte-seconds,BigQuery
33132,2023-12-20 6:00:00,0.0,137363456.0,byte-seconds,BigQuery
33241,2023-12-20 7:00:00,0.0,137363456.0,byte-seconds,BigQuery
33350,2023-12-20 8:00:00,0.0,137363456.0,byte-seconds,BigQuery
33523,2023-12-20 9:00:00,0.0,137363456.0,byte-seconds,BigQuery
33611,2023-12-20 10:00:00,0.0,137363456.0,byte-seconds,BigQuery
33724,2023-12-20 11:00:00,0.0,137363456.0,byte-seconds,BigQuery
33818,2023-12-20 12:00:00,0.0,137363456.0,byte-seconds,BigQuery
33935,2023-12-20 13:00:00,0.0,137363456.0,byte-seconds,BigQuery
34042,2023-12-20 14:00:00,0.0,137363456.0,byte-seconds,BigQuery
34149,2023-12-20 15:00:00,0.0,137363456.0,byte-seconds,BigQuery
34245,2023-12-20 16:00:00,0.0,137363456.0,byte-seconds,BigQuery
34376,2023-12-20 17:00:00,0.0,137363456.0,byte-seconds,BigQuery
34502,2023-12-20 18:00:00,0.0,137363456.0,byte-seconds,BigQuery
34622,2023-12-20 19:00:00,0.0,137363456.0,byte-seconds,BigQuery
34722,2023-12-20 20:00:00,0.0,137363456.0,byte-seconds,BigQuery
34869,2023-12-20 21:00:00,0.0,137363456.0,byte-seconds,BigQuery
34990,2023-12-20 22:00:00,0.0,137363456.0,byte-seconds,BigQuery
35116,2023-12-20 23:00:00,0.0,137363456.0,byte-seconds,BigQuery
35217,2023-12-21 0:00:00,0.0,141557760.0,byte-seconds,BigQuery
35389,2023-12-21 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
35487,2023-12-21 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
35593,2023-12-21 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
35694,2023-12-21 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
35826,2023-12-21 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
35928,2023-12-21 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
36042,2023-12-21 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
36134,2023-12-21 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
36244,2023-12-21 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
36324,2023-12-21 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
36435,2023-12-21 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
36531,2023-12-21 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
36661,2023-12-21 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
36785,2023-12-21 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
36894,2023-12-21 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
36990,2023-12-21 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
37126,2023-12-21 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
37239,2023-12-21 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
37351,2023-12-21 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
37466,2023-12-21 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
37608,2023-12-21 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
37703,2023-12-21 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
37810,2023-12-21 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
37925,2023-12-22 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
38058,2023-12-22 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
38154,2023-12-22 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
38265,2023-12-22 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
38380,2023-12-22 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
38513,2023-12-22 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
38620,2023-12-22 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
38726,2023-12-22 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
38821,2023-12-22 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
38955,2023-12-22 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
39055,2023-12-22 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
39162,2023-12-22 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
39259,2023-12-22 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
39373,2023-12-22 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
39470,2023-12-22 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
39582,2023-12-22 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
