,usage_end_time,cost,usage_amount,usage_unit,service_type
35432,2023-12-21 1:00:00,8e-06,2432696320.0,byte-seconds,Vertex AI
35542,2023-12-21 2:00:00,4e-06,1194328064.0,byte-seconds,Vertex AI
35543,2023-12-21 2:00:00,8e-06,2580545536.0,byte-seconds,Vertex AI
35630,2023-12-21 3:00:00,5e-06,1625292800.0,byte-seconds,Vertex AI
35631,2023-12-21 3:00:00,7e-06,2149580800.0,byte-seconds,Vertex AI
35732,2023-12-21 4:00:00,1e-06,528482304.0,byte-seconds,Vertex AI
35733,2023-12-21 4:00:00,1e-05,3246391296.0,byte-seconds,Vertex AI
35871,2023-12-21 5:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
35984,2023-12-21 6:00:00,3e-06,899678208.0,byte-seconds,Vertex AI
35985,2023-12-21 6:00:00,9e-06,2875195392.0,byte-seconds,Vertex AI
36076,2023-12-21 7:00:00,2e-06,727711744.0,byte-seconds,Vertex AI
36077,2023-12-21 7:00:00,1e-05,3047161856.0,byte-seconds,Vertex AI
36172,2023-12-21 8:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
36272,2023-12-21 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
36384,2023-12-21 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
36476,2023-12-21 11:00:00,0.0,54525952.0,byte-seconds,Vertex AI
36477,2023-12-21 11:00:00,1.2e-05,3720347648.0,byte-seconds,Vertex AI
36571,2023-12-21 12:00:00,0.0,0.0,byte-seconds,Vertex AI
36572,2023-12-21 12:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
36728,2023-12-21 13:00:00,3e-06,1068498944.0,byte-seconds,Vertex AI
36729,2023-12-21 13:00:00,8e-06,2706374656.0,byte-seconds,Vertex AI
36842,2023-12-21 14:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
36930,2023-12-21 15:00:00,2e-06,764411904.0,byte-seconds,Vertex AI
36931,2023-12-21 15:00:00,1e-05,3010461696.0,byte-seconds,Vertex AI
37074,2023-12-21 16:00:00,4e-06,1415577600.0,byte-seconds,Vertex AI
37075,2023-12-21 16:00:00,7e-06,2359296000.0,byte-seconds,Vertex AI
37230,2023-12-21 17:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
37285,2023-12-21 18:00:00,9e-06,3032481792.0,byte-seconds,Vertex AI
37342,2023-12-21 18:00:00,2e-06,742391808.0,byte-seconds,Vertex AI
