,usage_end_time,cost,usage_amount,usage_unit,service_type
673318,2024-08-07 16:00:00,0.0,1899.0,bytes,Cloud Pub/Sub
673319,2024-08-07 16:00:00,0.0,24000.0,bytes,Cloud Pub/Sub
673320,2024-08-07 16:00:00,0.0,70000.0,bytes,Cloud Pub/Sub
673321,2024-08-07 16:00:00,0.0,5712.0,bytes,Cloud Pub/Sub
673369,2024-08-07 17:00:00,0.0,0.0,bytes,Cloud Pub/Sub
673370,2024-08-07 17:00:00,0.0,0.0,bytes,Cloud Pub/Sub
673371,2024-08-07 17:00:00,0.0,0.0,bytes,Cloud Pub/Sub
673372,2024-08-07 17:00:00,0.0,0.0,bytes,Cloud Pub/Sub
673373,2024-08-07 17:00:00,0.0,1438.0,bytes,Cloud Pub/Sub
673488,2024-08-07 17:00:00,0.0,138000.0,bytes,Cloud Pub/Sub
673489,2024-08-07 17:00:00,0.0,9910.0,bytes,Cloud Pub/Sub
673522,2024-08-07 18:00:00,0.0,120000.0,bytes,Cloud Pub/Sub
673523,2024-08-07 18:00:00,0.0,3844.0,bytes,Cloud Pub/Sub
673524,2024-08-07 18:00:00,0.0,47000.0,bytes,Cloud Pub/Sub
673525,2024-08-07 18:00:00,0.0,10103.0,bytes,Cloud Pub/Sub
676005,2024-08-08 14:00:00,0.0,7039000.0,bytes,Cloud Pub/Sub
676006,2024-08-08 14:00:00,0.0,589495.0,bytes,Cloud Pub/Sub
676007,2024-08-08 14:00:00,0.0,1390086.0,bytes,Cloud Pub/Sub
676008,2024-08-08 14:00:00,0.0,27715.0,bytes,Cloud Pub/Sub
676212,2024-08-08 15:00:00,0.0,19927.0,bytes,Cloud Pub/Sub
676213,2024-08-08 15:00:00,0.0,288914.0,bytes,Cloud Pub/Sub
676214,2024-08-08 15:00:00,0.0,232474.0,bytes,Cloud Pub/Sub
676215,2024-08-08 15:00:00,0.0,22597.0,bytes,Cloud Pub/Sub
676406,2024-08-08 16:00:00,0.0,8086.0,bytes,Cloud Pub/Sub
676407,2024-08-08 16:00:00,0.0,87526.0,bytes,Cloud Pub/Sub
692138,2024-08-12 9:00:00,0.0,4029472.0,bytes,Cloud Pub/Sub
692139,2024-08-12 9:00:00,0.0,406962.0,bytes,Cloud Pub/Sub
692382,2024-08-12 10:00:00,0.0,60663.0,bytes,Cloud Pub/Sub
692383,2024-08-12 10:00:00,0.0,29095.0,bytes,Cloud Pub/Sub
692384,2024-08-12 10:00:00,0.0,353348.0,bytes,Cloud Pub/Sub
692385,2024-08-12 10:00:00,0.0,359528.0,bytes,Cloud Pub/Sub
692574,2024-08-12 11:00:00,0.0,30436.0,bytes,Cloud Pub/Sub
692575,2024-08-12 11:00:00,0.0,357652.0,bytes,Cloud Pub/Sub
696771,2024-08-13 10:00:00,0.0,399544.0,bytes,Cloud Pub/Sub
696772,2024-08-13 10:00:00,0.0,4739772.0,bytes,Cloud Pub/Sub
696914,2024-08-13 11:00:00,0.0,17673.0,bytes,Cloud Pub/Sub
696915,2024-08-13 11:00:00,0.0,546228.0,bytes,Cloud Pub/Sub
696916,2024-08-13 11:00:00,0.0,40913.0,bytes,Cloud Pub/Sub
696917,2024-08-13 11:00:00,0.0,151151.0,bytes,Cloud Pub/Sub
697096,2024-08-13 12:00:00,0.0,404849.0,bytes,Cloud Pub/Sub
697097,2024-08-13 12:00:00,0.0,35149.0,bytes,Cloud Pub/Sub
