,usage_end_time,cost,usage_amount,usage_unit,service_type
1336,2023-12-07 23:00:00,0.0,247915.0,bytes,Cloud Logging
1446,2023-12-08 0:00:00,0.0,541759.0,bytes,Cloud Logging
1447,2023-12-08 0:00:00,0.0,8230.0,bytes,Cloud Logging
1448,2023-12-08 0:00:00,0.0,320463.0,bytes,Cloud Logging
1537,2023-12-08 1:00:00,0.0,2057.0,bytes,Cloud Logging
1538,2023-12-08 1:00:00,0.0,90025.0,bytes,Cloud Logging
1539,2023-12-08 1:00:00,0.0,129902.0,bytes,Cloud Logging
1540,2023-12-08 1:00:00,0.0,1182.0,bytes,Cloud Logging
1541,2023-12-08 1:00:00,0.0,1618.0,bytes,Cloud Logging
1542,2023-12-08 1:00:00,0.0,233352.0,bytes,Cloud Logging
1543,2023-12-08 1:00:00,0.0,415784.0,bytes,Cloud Logging
1544,2023-12-08 1:00:00,0.0,6175.0,bytes,Cloud Logging
1621,2023-12-08 2:00:00,0.0,320428.0,bytes,Cloud Logging
1622,2023-12-08 2:00:00,0.0,7817.0,bytes,Cloud Logging
1623,2023-12-08 2:00:00,0.0,550104.0,bytes,Cloud Logging
1715,2023-12-08 3:00:00,0.0,278497.0,bytes,Cloud Logging
1716,2023-12-08 3:00:00,0.0,3704.0,bytes,Cloud Logging
1717,2023-12-08 3:00:00,0.0,175951.0,bytes,Cloud Logging
1718,2023-12-08 3:00:00,0.0,265521.0,bytes,Cloud Logging
1719,2023-12-08 3:00:00,0.0,155520.0,bytes,Cloud Logging
1720,2023-12-08 3:00:00,0.0,4525.0,bytes,Cloud Logging
1810,2023-12-08 4:00:00,0.0,548950.0,bytes,Cloud Logging
1811,2023-12-08 4:00:00,0.0,320541.0,bytes,Cloud Logging
1812,2023-12-08 4:00:00,0.0,8230.0,bytes,Cloud Logging
1813,2023-12-08 4:00:00,0.0,1919.0,bytes,Cloud Logging
1937,2023-12-08 5:00:00,0.0,257596.0,bytes,Cloud Logging
1938,2023-12-08 5:00:00,0.0,3703.0,bytes,Cloud Logging
1939,2023-12-08 5:00:00,0.0,167613.0,bytes,Cloud Logging
1940,2023-12-08 5:00:00,0.0,4530.0,bytes,Cloud Logging
1941,2023-12-08 5:00:00,0.0,309534.0,bytes,Cloud Logging
1942,2023-12-08 5:00:00,0.0,152899.0,bytes,Cloud Logging
2022,2023-12-08 6:00:00,0.0,7818.0,bytes,Cloud Logging
2023,2023-12-08 6:00:00,0.0,531034.0,bytes,Cloud Logging
2024,2023-12-08 6:00:00,0.0,320513.0,bytes,Cloud Logging
2124,2023-12-08 7:00:00,0.0,4114.0,bytes,Cloud Logging
2125,2023-12-08 7:00:00,0.0,273942.0,bytes,Cloud Logging
2126,2023-12-08 7:00:00,0.0,273236.0,bytes,Cloud Logging
2127,2023-12-08 7:00:00,0.0,157247.0,bytes,Cloud Logging
2128,2023-12-08 7:00:00,0.0,4113.0,bytes,Cloud Logging
2129,2023-12-08 7:00:00,0.0,163265.0,bytes,Cloud Logging
2215,2023-12-08 8:00:00,0.0,425642.0,bytes,Cloud Logging
2216,2023-12-08 8:00:00,0.0,65472.0,bytes,Cloud Logging
2217,2023-12-08 8:00:00,0.0,255060.0,bytes,Cloud Logging
2218,2023-12-08 8:00:00,0.0,1647.0,bytes,Cloud Logging
2219,2023-12-08 8:00:00,0.0,6583.0,bytes,Cloud Logging
2220,2023-12-08 8:00:00,0.0,115150.0,bytes,Cloud Logging
2311,2023-12-08 9:00:00,0.0,975116.0,bytes,Cloud Logging
2312,2023-12-08 9:00:00,0.0,11667.0,bytes,Cloud Logging
2313,2023-12-08 9:00:00,0.0,2235169.0,bytes,Cloud Logging
2403,2023-12-08 10:00:00,0.0,5764.0,bytes,Cloud Logging
2404,2023-12-08 10:00:00,0.0,418154.0,bytes,Cloud Logging
2405,2023-12-08 10:00:00,0.0,155289.0,bytes,Cloud Logging
2406,2023-12-08 10:00:00,0.0,2470.0,bytes,Cloud Logging
2407,2023-12-08 10:00:00,0.0,72576.0,bytes,Cloud Logging
2408,2023-12-08 10:00:00,0.0,248000.0,bytes,Cloud Logging
2490,2023-12-08 11:00:00,0.0,567249.0,bytes,Cloud Logging
2491,2023-12-08 11:00:00,0.0,8226.0,bytes,Cloud Logging
2492,2023-12-08 11:00:00,0.0,320561.0,bytes,Cloud Logging
2493,2023-12-08 11:00:00,0.0,1917.0,bytes,Cloud Logging
2611,2023-12-08 12:00:00,0.0,265748.0,bytes,Cloud Logging
2612,2023-12-08 12:00:00,0.0,3705.0,bytes,Cloud Logging
2613,2023-12-08 12:00:00,0.0,308857.0,bytes,Cloud Logging
2614,2023-12-08 12:00:00,0.0,161113.0,bytes,Cloud Logging
2615,2023-12-08 12:00:00,0.0,4528.0,bytes,Cloud Logging
2616,2023-12-08 12:00:00,0.0,159308.0,bytes,Cloud Logging
2738,2023-12-08 13:00:00,0.0,2592.0,bytes,Cloud Logging
2739,2023-12-08 13:00:00,0.0,7818.0,bytes,Cloud Logging
2740,2023-12-08 13:00:00,0.0,317686.0,bytes,Cloud Logging
2741,2023-12-08 13:00:00,0.0,525379.0,bytes,Cloud Logging
2742,2023-12-08 13:00:00,0.0,8254.0,bytes,Cloud Logging
2819,2023-12-08 14:00:00,0.0,542669.0,bytes,Cloud Logging
2820,2023-12-08 14:00:00,0.0,8230.0,bytes,Cloud Logging
2821,2023-12-08 14:00:00,0.0,320366.0,bytes,Cloud Logging
2897,2023-12-08 15:00:00,0.0,29631.0,bytes,Cloud Logging
2898,2023-12-08 15:00:00,0.0,8229.0,bytes,Cloud Logging
2899,2023-12-08 15:00:00,0.0,331273.0,bytes,Cloud Logging
2900,2023-12-08 15:00:00,0.0,560530.0,bytes,Cloud Logging
3028,2023-12-08 16:00:00,0.0,8227.0,bytes,Cloud Logging
3029,2023-12-08 16:00:00,0.0,320424.0,bytes,Cloud Logging
3030,2023-12-08 16:00:00,0.0,539958.0,bytes,Cloud Logging
3086,2023-12-08 17:00:00,0.0,262159.0,bytes,Cloud Logging
3087,2023-12-08 17:00:00,0.0,3293.0,bytes,Cloud Logging
3088,2023-12-08 17:00:00,0.0,144009.0,bytes,Cloud Logging
3134,2023-12-08 17:00:00,0.0,176256.0,bytes,Cloud Logging
3135,2023-12-08 17:00:00,0.0,4528.0,bytes,Cloud Logging
3136,2023-12-08 17:00:00,0.0,295147.0,bytes,Cloud Logging
3188,2023-12-08 18:00:00,0.0,8234.0,bytes,Cloud Logging
3189,2023-12-08 18:00:00,0.0,320571.0,bytes,Cloud Logging
3190,2023-12-08 18:00:00,0.0,535526.0,bytes,Cloud Logging
3266,2023-12-08 19:00:00,0.0,229853.0,bytes,Cloud Logging
3267,2023-12-08 19:00:00,0.0,6583.0,bytes,Cloud Logging
3268,2023-12-08 19:00:00,0.0,1647.0,bytes,Cloud Logging
3269,2023-12-08 19:00:00,0.0,147872.0,bytes,Cloud Logging
3270,2023-12-08 19:00:00,0.0,90720.0,bytes,Cloud Logging
3271,2023-12-08 19:00:00,0.0,407604.0,bytes,Cloud Logging
3348,2023-12-08 20:00:00,0.0,8226.0,bytes,Cloud Logging
3349,2023-12-08 20:00:00,0.0,315332.0,bytes,Cloud Logging
3350,2023-12-08 20:00:00,0.0,4447.0,bytes,Cloud Logging
3351,2023-12-08 20:00:00,0.0,539147.0,bytes,Cloud Logging
3352,2023-12-08 20:00:00,0.0,5183.0,bytes,Cloud Logging
3487,2023-12-08 21:00:00,0.0,331414.0,bytes,Cloud Logging
3488,2023-12-08 21:00:00,0.0,0.0,bytes,Cloud Logging
3489,2023-12-08 21:00:00,0.0,7820.0,bytes,Cloud Logging
3490,2023-12-08 21:00:00,0.0,0.0,bytes,Cloud Logging
3491,2023-12-08 21:00:00,0.0,0.0,bytes,Cloud Logging
3492,2023-12-08 21:00:00,0.0,578795.0,bytes,Cloud Logging
3589,2023-12-08 22:00:00,0.0,8229.0,bytes,Cloud Logging
3590,2023-12-08 22:00:00,0.0,320517.0,bytes,Cloud Logging
3591,2023-12-08 22:00:00,0.0,541965.0,bytes,Cloud Logging
3671,2023-12-08 23:00:00,0.0,2880.0,bytes,Cloud Logging
3672,2023-12-08 23:00:00,0.0,160659.0,bytes,Cloud Logging
3673,2023-12-08 23:00:00,0.0,400072.0,bytes,Cloud Logging
3674,2023-12-08 23:00:00,0.0,237584.0,bytes,Cloud Logging
3675,2023-12-08 23:00:00,0.0,5352.0,bytes,Cloud Logging
3676,2023-12-08 23:00:00,0.0,82928.0,bytes,Cloud Logging
3779,2023-12-09 0:00:00,0.0,273178.0,bytes,Cloud Logging
3780,2023-12-09 0:00:00,0.0,3706.0,bytes,Cloud Logging
3781,2023-12-09 0:00:00,0.0,154542.0,bytes,Cloud Logging
3782,2023-12-09 0:00:00,0.0,286025.0,bytes,Cloud Logging
3783,2023-12-09 0:00:00,0.0,4520.0,bytes,Cloud Logging
3784,2023-12-09 0:00:00,0.0,165875.0,bytes,Cloud Logging
3882,2023-12-09 1:00:00,0.0,320431.0,bytes,Cloud Logging
3883,2023-12-09 1:00:00,0.0,555639.0,bytes,Cloud Logging
3884,2023-12-09 1:00:00,0.0,7819.0,bytes,Cloud Logging
3981,2023-12-09 2:00:00,0.0,4116.0,bytes,Cloud Logging
3982,2023-12-09 2:00:00,0.0,166420.0,bytes,Cloud Logging
3983,2023-12-09 2:00:00,0.0,275589.0,bytes,Cloud Logging
3984,2023-12-09 2:00:00,0.0,154155.0,bytes,Cloud Logging
3985,2023-12-09 2:00:00,0.0,251207.0,bytes,Cloud Logging
3986,2023-12-09 2:00:00,0.0,4116.0,bytes,Cloud Logging
4084,2023-12-09 3:00:00,0.0,118947.0,bytes,Cloud Logging
4085,2023-12-09 3:00:00,0.0,222774.0,bytes,Cloud Logging
4086,2023-12-09 3:00:00,0.0,1645.0,bytes,Cloud Logging
4087,2023-12-09 3:00:00,0.0,6587.0,bytes,Cloud Logging
4088,2023-12-09 3:00:00,0.0,431374.0,bytes,Cloud Logging
4089,2023-12-09 3:00:00,0.0,108697.0,bytes,Cloud Logging
4192,2023-12-09 4:00:00,0.0,1921.0,bytes,Cloud Logging
4193,2023-12-09 4:00:00,0.0,320516.0,bytes,Cloud Logging
4194,2023-12-09 4:00:00,0.0,540872.0,bytes,Cloud Logging
4195,2023-12-09 4:00:00,0.0,8233.0,bytes,Cloud Logging
4309,2023-12-09 5:00:00,0.0,6581.0,bytes,Cloud Logging
4310,2023-12-09 5:00:00,0.0,426254.0,bytes,Cloud Logging
4311,2023-12-09 5:00:00,0.0,134375.0,bytes,Cloud Logging
4312,2023-12-09 5:00:00,0.0,82926.0,bytes,Cloud Logging
4313,2023-12-09 5:00:00,0.0,237499.0,bytes,Cloud Logging
4314,2023-12-09 5:00:00,0.0,1234.0,bytes,Cloud Logging
4391,2023-12-09 6:00:00,0.0,165029.0,bytes,Cloud Logging
4392,2023-12-09 6:00:00,0.0,3703.0,bytes,Cloud Logging
