reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
109.0,0,2024-04-08 23:00:00,0.0,0.0,,
110.0,0,2024-04-09 00:00:00,0.0,0.0,,
111.0,0,2024-04-09 01:00:00,0.0,0.0,,
112.0,0,2024-04-09 02:00:00,0.0,0.0,,
113.0,0,2024-04-09 03:00:00,0.0,0.0,,
114.0,0,2024-04-09 04:00:00,0.0,0.0,,
115.0,0,2024-04-09 05:00:00,0.0,0.0,,
116.0,0,2024-04-09 06:00:00,0.0,0.0,,
117.0,0,2024-04-09 07:00:00,0.0,0.0,,
118.0,0,2024-04-09 08:00:00,0.0,0.0,,
119.0,0,2024-04-09 09:00:00,0.0,0.0,,
120.0,0,2024-04-09 10:00:00,0.0,0.0,,
121.0,0,2024-04-09 11:00:00,0.0,0.0,,
122.0,0,2024-04-09 12:00:00,0.0,0.0,,
123.0,0,2024-04-09 13:00:00,0.0,0.0,,
124.0,0,2024-04-09 14:00:00,0.0,0.0,,
125.0,0,2024-04-09 15:00:00,0.0,0.0,,
126.0,0,2024-04-09 16:00:00,0.0,0.0,,
127.0,0,2024-04-09 17:00:00,0.0,0.0,,
128.0,0,2024-04-09 18:00:00,0.0,0.0,,
129.0,0,2024-04-09 19:00:00,0.0,0.0,,
130.0,0,2024-04-09 20:00:00,0.0,0.0,,
131.0,0,2024-04-09 21:00:00,0.0,0.0,,
132.0,0,2024-04-09 22:00:00,0.0,0.0,,
133.0,0,2024-04-09 23:00:00,0.0,0.0,,
134.0,0,2024-04-10 00:00:00,0.0,0.0,,
135.0,0,2024-04-10 01:00:00,0.0,0.0,,
136.0,0,2024-04-10 02:00:00,0.0,0.0,,
137.0,0,2024-04-10 03:00:00,0.0,0.0,,
138.0,0,2024-04-10 04:00:00,0.0,0.0,,
139.0,0,2024-04-10 05:00:00,0.0,0.0,,
140.0,0,2024-04-10 06:00:00,0.0,0.0,,
141.0,0,2024-04-10 07:00:00,0.0,0.0,,
142.0,0,2024-04-10 08:00:00,0.0,0.0,,
143.0,0,2024-04-10 09:00:00,0.0,0.0,,
144.0,0,2024-04-10 10:00:00,0.0,0.0,,
145.0,0,2024-04-10 11:00:00,0.0,0.0,,
146.0,0,2024-04-10 12:00:00,0.0,0.0,,
147.0,0,2024-04-10 13:00:00,0.0,0.0,,
148.0,0,2024-04-10 14:00:00,0.0,0.0,,
149.0,0,2024-04-10 15:00:00,0.0,0.0,,
150.0,0,2024-04-10 16:00:00,0.0,0.0,,
151.0,0,2024-04-10 17:00:00,0.0,0.0,,
152.0,0,2024-04-10 18:00:00,0.0,0.0,,
153.0,0,2024-04-10 19:00:00,0.0,0.0,,
