,usage_end_time,cost,service_type,region,usage_amount,usage_unit
222749,2024-02-26 9:00:00,0.0,BigQuery,,0.0,bytes
222755,2024-02-26 9:00:00,0.0,BigQuery,,0.0,bytes
222756,2024-02-26 9:00:00,0.0,BigQuery,,0.0,bytes
222757,2024-02-26 9:00:00,0.0,BigQuery,,0.0,bytes
222758,2024-02-26 9:00:00,0.0,BigQuery,,0.0,bytes
222759,2024-02-26 9:00:00,0.0,BigQuery,,503316480.0,bytes
222856,2024-02-26 10:00:00,0.0,BigQuery,,0.0,bytes
222857,2024-02-26 10:00:00,0.0,BigQuery,,188743680.0,bytes
222982,2024-02-26 11:00:00,0.0,BigQuery,,62914560.0,bytes
222983,2024-02-26 11:00:00,0.0,BigQuery,,125829120.0,bytes
223115,2024-02-26 12:00:00,0.0,BigQuery,,230686720.0,bytes
223375,2024-02-26 14:00:00,0.0,BigQuery,,52428800.0,bytes
223483,2024-02-26 15:00:00,0.0,BigQuery,,62914560.0,bytes
223484,2024-02-26 15:00:00,0.0,BigQuery,,262144000.0,bytes
223642,2024-02-26 16:00:00,0.0,BigQuery,,62914560.0,bytes
224529,2024-02-27 1:00:00,0.0,BigQuery,,83886080.0,bytes
224653,2024-02-27 2:00:00,0.0,BigQuery,,41943040.0,bytes
225421,2024-02-27 9:00:00,0.0,BigQuery,,41943040.0,bytes
225523,2024-02-27 10:00:00,0.0,BigQuery,,62914560.0,bytes
225743,2024-02-27 12:00:00,0.0,BigQuery,,20971520.0,bytes
225744,2024-02-27 12:00:00,0.0,BigQuery,,157286400.0,bytes
228248,2024-02-28 12:00:00,0.0,BigQuery,,20971520.0,bytes
228368,2024-02-28 13:00:00,0.0,BigQuery,,20971520.0,bytes
228597,2024-02-28 15:00:00,0.0,BigQuery,,125829120.0,bytes
230376,2024-02-29 9:00:00,0.0,BigQuery,,62914560.0,bytes
230475,2024-02-29 10:00:00,0.0,BigQuery,,104857600.0,bytes
232899,2024-03-01 10:00:00,0.0,BigQuery,,125829120.0,bytes
233357,2024-03-01 14:00:00,0.0,BigQuery,,20971520.0,bytes
233456,2024-03-01 15:00:00,0.0,BigQuery,,62914560.0,bytes
233619,2024-03-01 16:00:00,0.0,BigQuery,,62914560.0,bytes
233620,2024-03-01 16:00:00,0.0,BigQuery,,125829120.0,bytes
239783,2024-03-04 7:00:00,0.0,BigQuery,,62914560.0,bytes
240008,2024-03-04 9:00:00,0.0,BigQuery,,62914560.0,bytes
240206,2024-03-04 11:00:00,0.0,BigQuery,,125829120.0,bytes
240337,2024-03-04 12:00:00,0.0,BigQuery,,62914560.0,bytes
242506,2024-03-05 9:00:00,0.0,BigQuery,,41943040.0,bytes
242925,2024-03-05 13:00:00,0.0,BigQuery,,125829120.0,bytes
243033,2024-03-05 14:00:00,0.0,BigQuery,,62914560.0,bytes
243034,2024-03-05 14:00:00,0.0,BigQuery,,503316480.0,bytes
243142,2024-03-05 15:00:00,0.0,BigQuery,,314572800.0,bytes
243262,2024-03-05 16:00:00,0.0,BigQuery,,62914560.0,bytes
243263,2024-03-05 16:00:00,0.0,BigQuery,,125829120.0,bytes
245334,2024-03-06 13:00:00,0.0,BigQuery,,0.0,bytes
245335,2024-03-06 13:00:00,0.0,BigQuery,,251658240.0,bytes
245432,2024-03-06 14:00:00,0.0,BigQuery,,335544320.0,bytes
245532,2024-03-06 15:00:00,0.0,BigQuery,,335544320.0,bytes
246966,2024-03-07 7:00:00,0.0,BigQuery,,62914560.0,bytes
247052,2024-03-07 8:00:00,0.0,BigQuery,,251658240.0,bytes
247188,2024-03-07 9:00:00,0.0,BigQuery,,209715200.0,bytes
247189,2024-03-07 9:00:00,0.0,BigQuery,,272629760.0,bytes
247306,2024-03-07 10:00:00,0.0,BigQuery,,503316480.0,bytes
257167,2024-03-11 11:00:00,0.0,BigQuery,,41943040.0,bytes
257630,2024-03-11 15:00:00,0.0,BigQuery,,62914560.0,bytes
259545,2024-03-12 10:00:00,0.0,BigQuery,,115343360.0,bytes
262088,2024-03-13 12:00:00,0.0,BigQuery,,10485760.0,bytes
262089,2024-03-13 12:00:00,0.0,BigQuery,,31457280.0,bytes
262281,2024-03-13 14:00:00,0.0,BigQuery,,10485760.0,bytes
262282,2024-03-13 14:00:00,0.0,BigQuery,,10485760.0,bytes
262389,2024-03-13 15:00:00,0.0,BigQuery,,41943040.0,bytes
266913,2024-03-15 9:00:00,0.0,BigQuery,,146800640.0,bytes
267024,2024-03-15 10:00:00,0.0,BigQuery,,230686720.0,bytes
274229,2024-03-18 8:00:00,0.0,BigQuery,,62914560.0,bytes
274613,2024-03-18 12:00:00,0.0,BigQuery,,83886080.0,bytes
277105,2024-03-19 12:00:00,0.0,BigQuery,,188743680.0,bytes
284203,2024-03-22 9:00:00,0.0,BigQuery,,314572800.0,bytes
284339,2024-03-22 10:00:00,0.0,BigQuery,,41943040.0,bytes
284340,2024-03-22 10:00:00,0.0,BigQuery,,83886080.0,bytes
287581,2024-03-23 18:00:00,0.0,BigQuery,,20971520.0,bytes
291597,2024-03-25 9:00:00,0.0,BigQuery,,62914560.0,bytes
291703,2024-03-25 10:00:00,0.0,BigQuery,,20971520.0,bytes
291857,2024-03-25 11:00:00,0.0,BigQuery,,62914560.0,bytes
295084,2024-03-26 20:00:00,0.0,BigQuery,,41943040.0,bytes
296307,2024-03-27 8:00:00,0.0,BigQuery,,2939158528.0,bytes
296396,2024-03-27 9:00:00,0.0,BigQuery,,41943040.0,bytes
296622,2024-03-27 11:00:00,0.0,BigQuery,,62914560.0,bytes
296726,2024-03-27 12:00:00,0.0,BigQuery,,20971520.0,bytes
297539,2024-03-27 20:00:00,0.0,BigQuery,,62914560.0,bytes
300056,2024-03-28 20:00:00,0.0,BigQuery,,41943040.0,bytes
300616,2024-03-29 1:00:00,0.0,BigQuery,,20971520.0,bytes
302599,2024-03-29 20:00:00,0.0,BigQuery,,62914560.0,bytes
305132,2024-03-30 20:00:00,0.0,BigQuery,,62914560.0,bytes
307535,2024-03-31 20:00:00,0.0,BigQuery,,62914560.0,bytes
310034,2024-04-01 20:00:00,0.0,BigQuery,,62914560.0,bytes
