reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
78.0,0,2024-07-13 20:00:00,0.0,0.0,,
79.0,0,2024-07-13 21:00:00,0.0,0.0,,
80.0,0,2024-07-13 22:00:00,0.0,0.0,,
81.0,0,2024-07-13 23:00:00,0.0,0.0,,
82.0,0,2024-07-14 00:00:00,0.0,0.0,,
83.0,0,2024-07-14 01:00:00,0.0,0.0,,
84.0,0,2024-07-14 02:00:00,0.0,0.0,,
85.0,0,2024-07-14 03:00:00,0.0,0.0,,
86.0,0,2024-07-14 04:00:00,0.0,0.0,,
87.0,0,2024-07-14 05:00:00,0.0,0.0,,
88.0,0,2024-07-14 06:00:00,0.0,0.0,,
89.0,0,2024-07-14 07:00:00,0.0,0.0,,
90.0,0,2024-07-14 08:00:00,0.0,0.0,,
91.0,0,2024-07-14 09:00:00,0.0,0.0,,
92.0,0,2024-07-14 10:00:00,0.0,0.0,,
93.0,0,2024-07-14 11:00:00,0.0,0.0,,
94.0,0,2024-07-14 12:00:00,0.0,0.0,,
95.0,0,2024-07-14 13:00:00,0.0,0.0,,
96.0,0,2024-07-14 14:00:00,0.0,0.0,,
97.0,0,2024-07-14 15:00:00,0.0,0.0,,
98.0,0,2024-07-14 16:00:00,0.0,0.0,,
99.0,0,2024-07-14 17:00:00,0.0,0.0,,
100.0,0,2024-07-14 18:00:00,0.0,0.0,,
101.0,0,2024-07-14 19:00:00,0.0,0.0,,
102.0,0,2024-07-14 20:00:00,0.0,0.0,,
103.0,0,2024-07-14 21:00:00,0.0,0.0,,
104.0,0,2024-07-14 22:00:00,0.0,0.0,,
105.0,0,2024-07-14 23:00:00,0.0,0.0,,
106.0,0,2024-07-15 00:00:00,0.0,0.0,,
107.0,0,2024-07-15 01:00:00,0.0,0.0,,
108.0,0,2024-07-15 02:00:00,0.0,0.0,,
109.0,0,2024-07-15 03:00:00,0.0,0.0,,
110.0,0,2024-07-15 04:00:00,0.0,0.0,,
111.0,0,2024-07-15 05:00:00,0.0,0.0,,
112.0,0,2024-07-15 06:00:00,0.0,0.0,,
113.0,0,2024-07-15 07:00:00,0.0,0.0,,
114.0,0,2024-07-15 08:00:00,0.0,0.0,,
115.0,0,2024-07-15 09:00:00,0.0,0.0,,
116.0,0,2024-07-15 10:00:00,0.0,0.0,,
117.0,0,2024-07-15 11:00:00,0.0,0.0,,
118.0,0,2024-07-15 12:00:00,0.0,0.0,,
119.0,0,2024-07-15 13:00:00,0.0,0.0,,
120.0,0,2024-07-15 14:00:00,0.0,0.0,,
121.0,0,2024-07-15 15:00:00,0.0,0.0,,
122.0,0,2024-07-15 16:00:00,0.0,0.0,,
123.0,0,2024-07-15 17:00:00,0.0,0.0,,
124.0,0,2024-07-15 18:00:00,0.0,0.0,,
125.0,0,2024-07-15 19:00:00,0.0,0.0,,
126.0,0,2024-07-15 20:00:00,0.0,0.0,,
127.0,0,2024-07-15 21:00:00,0.0,0.0,,
128.0,0,2024-07-15 22:00:00,0.0,0.0,,
129.0,0,2024-07-15 23:00:00,0.0,0.0,,
130.0,0,2024-07-16 00:00:00,0.0,0.0,,
131.0,0,2024-07-16 01:00:00,0.0,0.0,,
132.0,0,2024-07-16 02:00:00,0.0,0.0,,
133.0,0,2024-07-16 03:00:00,0.0,0.0,,
134.0,0,2024-07-16 04:00:00,0.0,0.0,,
135.0,0,2024-07-16 05:00:00,0.0,0.0,,
136.0,0,2024-07-16 06:00:00,0.0,0.0,,
137.0,0,2024-07-16 07:00:00,0.0,0.0,,
138.0,0,2024-07-16 08:00:00,0.0,0.0,,
139.0,0,2024-07-16 09:00:00,0.0,0.0,,
140.0,0,2024-07-16 10:00:00,0.0,0.0,,
141.0,0,2024-07-16 11:00:00,0.0,0.0,,
142.0,0,2024-07-16 12:00:00,0.0,0.0,,
143.0,0,2024-07-16 13:00:00,0.0,0.0,,
144.0,0,2024-07-16 14:00:00,0.0,0.0,,
145.0,0,2024-07-16 15:00:00,0.0,0.0,,
146.0,0,2024-07-16 16:00:00,0.0,0.0,,
147.0,0,2024-07-16 17:00:00,0.0,0.0,,
148.0,0,2024-07-16 18:00:00,0.0,0.0,,
149.0,0,2024-07-16 19:00:00,0.0,0.0,,
150.0,0,2024-07-16 20:00:00,0.0,0.0,,
151.0,0,2024-07-16 21:00:00,0.0,0.0,,
152.0,0,2024-07-16 22:00:00,0.0,0.0,,
153.0,0,2024-07-16 23:00:00,0.0,0.0,,
154.0,0,2024-07-17 00:00:00,0.0,0.0,,
155.0,0,2024-07-17 01:00:00,0.0,0.0,,
156.0,0,2024-07-17 02:00:00,0.0,0.0,,
157.0,0,2024-07-17 03:00:00,0.0,0.0,,
158.0,0,2024-07-17 04:00:00,0.0,0.0,,
159.0,0,2024-07-17 05:00:00,0.0,0.0,,
160.0,0,2024-07-17 06:00:00,0.0,0.0,,
161.0,0,2024-07-17 07:00:00,0.0,0.0,,
162.0,0,2024-07-17 08:00:00,0.0,0.0,,
163.0,0,2024-07-17 09:00:00,0.0,0.0,,
164.0,0,2024-07-17 10:00:00,0.0,0.0,,
165.0,0,2024-07-17 11:00:00,0.0,0.0,,
166.0,0,2024-07-17 12:00:00,0.0,0.0,,
167.0,0,2024-07-17 13:00:00,0.0,0.0,,
168.0,0,2024-07-17 14:00:00,0.0,0.0,,
169.0,0,2024-07-17 15:00:00,0.0,0.0,,
170.0,0,2024-07-17 16:00:00,0.0,0.0,,
171.0,0,2024-07-17 17:00:00,0.0,0.0,,
172.0,0,2024-07-17 18:00:00,0.0,0.0,,
173.0,0,2024-07-17 19:00:00,0.0,0.0,,
174.0,0,2024-07-17 20:00:00,0.0,0.0,,
175.0,0,2024-07-17 21:00:00,0.0,0.0,,
176.0,0,2024-07-17 22:00:00,0.0,0.0,,
177.0,0,2024-07-17 23:00:00,0.0,0.0,,
178.0,0,2024-07-18 00:00:00,0.0,0.0,,
179.0,0,2024-07-18 01:00:00,0.0,0.0,,
180.0,0,2024-07-18 02:00:00,0.0,0.0,,
181.0,0,2024-07-18 03:00:00,0.0,0.0,,
182.0,0,2024-07-18 04:00:00,0.0,0.0,,
183.0,0,2024-07-18 05:00:00,0.0,0.0,,
184.0,0,2024-07-18 06:00:00,0.0,0.0,,
185.0,0,2024-07-18 07:00:00,0.0,0.0,,
186.0,0,2024-07-18 08:00:00,0.0,0.0,,
187.0,0,2024-07-18 09:00:00,0.0,0.0,,
188.0,0,2024-07-18 10:00:00,0.0,0.0,,
189.0,0,2024-07-18 11:00:00,0.0,0.0,,
190.0,0,2024-07-18 12:00:00,0.0,0.0,,
191.0,0,2024-07-18 13:00:00,0.0,0.0,,
192.0,0,2024-07-18 14:00:00,0.0,0.0,,
193.0,0,2024-07-18 15:00:00,0.0,0.0,,
194.0,0,2024-07-18 16:00:00,0.0,0.0,,
195.0,0,2024-07-18 17:00:00,0.0,0.0,,
196.0,0,2024-07-18 18:00:00,0.0,0.0,,
197.0,0,2024-07-18 19:00:00,0.0,0.0,,
198.0,0,2024-07-18 20:00:00,0.0,0.0,,
199.0,0,2024-07-18 21:00:00,0.0,0.0,,
200.0,0,2024-07-18 22:00:00,0.0,0.0,,
201.0,0,2024-07-18 23:00:00,0.0,0.0,,
202.0,0,2024-07-19 00:00:00,0.0,0.0,,
203.0,0,2024-07-19 01:00:00,0.0,0.0,,
204.0,0,2024-07-19 02:00:00,0.0,0.0,,
205.0,0,2024-07-19 03:00:00,0.0,0.0,,
206.0,0,2024-07-19 04:00:00,0.0,0.0,,
207.0,0,2024-07-19 05:00:00,0.0,0.0,,
208.0,0,2024-07-19 06:00:00,0.0,0.0,,
209.0,0,2024-07-19 07:00:00,0.0,0.0,,
210.0,0,2024-07-19 08:00:00,0.0,0.0,,
211.0,0,2024-07-19 09:00:00,0.0,0.0,,
212.0,0,2024-07-19 10:00:00,0.0,0.0,,
213.0,0,2024-07-19 11:00:00,0.0,0.0,,
214.0,0,2024-07-19 12:00:00,0.0,0.0,,
215.0,0,2024-07-19 13:00:00,0.0,0.0,,
216.0,0,2024-07-19 14:00:00,0.0,0.0,,
217.0,0,2024-07-19 15:00:00,0.0,0.0,,
218.0,0,2024-07-19 16:00:00,0.0,0.0,,
219.0,0,2024-07-19 17:00:00,0.0,0.0,,
220.0,0,2024-07-19 18:00:00,0.0,0.0,,
221.0,0,2024-07-19 19:00:00,0.0,0.0,,
222.0,0,2024-07-19 20:00:00,0.0,0.0,,
223.0,0,2024-07-19 21:00:00,0.0,0.0,,
224.0,0,2024-07-19 22:00:00,0.0,0.0,,
225.0,0,2024-07-19 23:00:00,0.0,0.0,,
226.0,0,2024-07-20 00:00:00,0.0,0.0,,
227.0,0,2024-07-20 01:00:00,0.0,0.0,,
228.0,0,2024-07-20 02:00:00,0.0,0.0,,
229.0,0,2024-07-20 03:00:00,0.0,0.0,,
230.0,0,2024-07-20 04:00:00,0.0,0.0,,
231.0,0,2024-07-20 05:00:00,0.0,0.0,,
232.0,0,2024-07-20 06:00:00,0.0,0.0,,
233.0,0,2024-07-20 07:00:00,0.0,0.0,,
234.0,0,2024-07-20 08:00:00,0.0,0.0,,
235.0,0,2024-07-20 09:00:00,0.0,0.0,,
236.0,0,2024-07-20 10:00:00,0.0,0.0,,
237.0,0,2024-07-20 11:00:00,0.0,0.0,,
238.0,0,2024-07-20 12:00:00,0.0,0.0,,
239.0,0,2024-07-20 13:00:00,0.0,0.0,,
240.0,0,2024-07-20 14:00:00,0.0,0.0,,
241.0,0,2024-07-20 15:00:00,0.0,0.0,,
242.0,0,2024-07-20 16:00:00,0.0,0.0,,
243.0,0,2024-07-20 17:00:00,0.0,0.0,,
244.0,0,2024-07-20 18:00:00,0.0,0.0,,
245.0,0,2024-07-20 19:00:00,0.0,0.0,,
246.0,0,2024-07-20 20:00:00,0.0,0.0,,
247.0,0,2024-07-20 21:00:00,0.0,0.0,,
248.0,0,2024-07-20 22:00:00,0.0,0.0,,
249.0,0,2024-07-20 23:00:00,0.0,0.0,,
250.0,0,2024-07-21 00:00:00,0.0,0.0,,
251.0,0,2024-07-21 01:00:00,0.0,0.0,,
252.0,0,2024-07-21 02:00:00,0.0,0.0,,
253.0,0,2024-07-21 03:00:00,0.0,0.0,,
254.0,0,2024-07-21 04:00:00,0.0,0.0,,
255.0,0,2024-07-21 05:00:00,0.0,0.0,,
256.0,0,2024-07-21 06:00:00,0.0,0.0,,
257.0,0,2024-07-21 07:00:00,0.0,0.0,,
258.0,0,2024-07-21 08:00:00,0.0,0.0,,
259.0,0,2024-07-21 09:00:00,0.0,0.0,,
260.0,0,2024-07-21 10:00:00,0.0,0.0,,
261.0,0,2024-07-21 11:00:00,0.0,0.0,,
262.0,0,2024-07-21 12:00:00,0.0,0.0,,
263.0,0,2024-07-21 13:00:00,0.0,0.0,,
264.0,0,2024-07-21 14:00:00,0.0,0.0,,
265.0,0,2024-07-21 15:00:00,0.0,0.0,,
266.0,0,2024-07-21 16:00:00,0.0,0.0,,
267.0,0,2024-07-21 17:00:00,0.0,0.0,,
268.0,0,2024-07-21 18:00:00,0.0,0.0,,
269.0,0,2024-07-21 19:00:00,0.0,0.0,,
270.0,0,2024-07-21 20:00:00,0.0,0.0,,
271.0,0,2024-07-21 21:00:00,0.0,0.0,,
272.0,0,2024-07-21 22:00:00,0.0,0.0,,
273.0,0,2024-07-21 23:00:00,0.0,0.0,,
274.0,0,2024-07-22 00:00:00,0.0,0.0,,
275.0,0,2024-07-22 01:00:00,0.0,0.0,,
276.0,0,2024-07-22 02:00:00,0.0,0.0,,
277.0,0,2024-07-22 03:00:00,0.0,0.0,,
278.0,0,2024-07-22 04:00:00,0.0,0.0,,
279.0,0,2024-07-22 05:00:00,0.0,0.0,,
280.0,0,2024-07-22 06:00:00,0.0,0.0,,
281.0,0,2024-07-22 07:00:00,0.0,0.0,,
282.0,0,2024-07-22 08:00:00,0.0,0.0,,
283.0,0,2024-07-22 09:00:00,0.0,0.0,,
284.0,0,2024-07-22 10:00:00,0.0,0.0,,
285.0,0,2024-07-22 11:00:00,0.0,0.0,,
286.0,0,2024-07-22 12:00:00,0.005509,8064499450117.0,seconds,Cloud Dataflow
287.0,0,2024-07-22 13:00:00,0.006566,9624178655543.0,seconds,Cloud Dataflow
288.0,0,2024-07-22 14:00:00,0.006439,9431452483889.0,seconds,Cloud Dataflow
289.0,0,2024-07-22 15:00:00,0.005849,8569656181013.0,seconds,Cloud Dataflow
290.0,0,2024-07-22 16:00:00,0.0,0.0,,
291.0,0,2024-07-22 17:00:00,0.0,0.0,,
292.0,0,2024-07-22 18:00:00,0.0,0.0,,
293.0,0,2024-07-22 19:00:00,0.0,0.0,,
294.0,0,2024-07-22 20:00:00,0.0,0.0,,
295.0,0,2024-07-22 21:00:00,0.0,0.0,,
296.0,0,2024-07-22 22:00:00,0.0,0.0,,
297.0,0,2024-07-22 23:00:00,0.0,0.0,,
298.0,0,2024-07-23 00:00:00,0.0,0.0,,
299.0,0,2024-07-23 01:00:00,0.0,0.0,,
300.0,0,2024-07-23 02:00:00,0.0,0.0,,
301.0,0,2024-07-23 03:00:00,0.0,0.0,,
302.0,0,2024-07-23 04:00:00,0.0,0.0,,
303.0,0,2024-07-23 05:00:00,0.0,0.0,,
304.0,0,2024-07-23 06:00:00,0.005531,8111516549382.0,byte-seconds,Cloud Dataflow
305.0,0,2024-07-23 07:00:00,0.0,0.0,,
306.0,0,2024-07-23 08:00:00,0.0,0.0,,
307.0,0,2024-07-23 09:00:00,0.04082,59725063202062.0,byte-seconds,Cloud Dataflow
308.0,0,2024-07-23 10:00:00,0.034598000000000004,50628259932391.0,byte-seconds,Cloud Dataflow
309.0,0,2024-07-23 11:00:00,0.0,0.0,,
310.0,0,2024-07-23 12:00:00,0.0,0.0,,
311.0,0,2024-07-23 13:00:00,0.0,0.0,,
312.0,0,2024-07-23 14:00:00,0.0,0.0,,
313.0,0,2024-07-23 15:00:00,0.0,0.0,,
314.0,0,2024-07-23 16:00:00,0.0,0.0,,
315.0,0,2024-07-23 17:00:00,0.0,0.0,,
316.0,0,2024-07-23 18:00:00,0.0,0.0,,
317.0,0,2024-07-23 19:00:00,0.010237999999999999,14999169794533.0,byte-seconds,Cloud Dataflow
318.0,0,2024-07-23 20:00:00,0.045442,66474514319465.0,byte-seconds,Cloud Dataflow
319.0,0,2024-07-23 21:00:00,0.0,0.0,,
320.0,0,2024-07-23 22:00:00,0.0,0.0,,
321.0,0,2024-07-23 23:00:00,0.0,0.0,,
322.0,0,2024-07-24 00:00:00,0.0,0.0,,
323.0,0,2024-07-24 01:00:00,0.0,0.0,,
324.0,0,2024-07-24 02:00:00,0.0,0.0,,
325.0,0,2024-07-24 03:00:00,0.0,0.0,,
326.0,0,2024-07-24 04:00:00,0.0,0.0,,
327.0,0,2024-07-24 05:00:00,0.0,0.0,,
328.0,0,2024-07-24 06:00:00,0.0,0.0,,
329.0,0,2024-07-24 07:00:00,0.0,0.0,,
330.0,0,2024-07-24 08:00:00,0.0,0.0,,
331.0,0,2024-07-24 09:00:00,0.0,0.0,,
332.0,0,2024-07-24 10:00:00,0.0,0.0,,
333.0,0,2024-07-24 11:00:00,0.0,0.0,,
334.0,0,2024-07-24 12:00:00,0.0,0.0,,
335.0,0,2024-07-24 13:00:00,0.0,0.0,,
336.0,0,2024-07-24 14:00:00,0.0,0.0,,
337.0,0,2024-07-24 15:00:00,0.012241,17902579119903.0,byte-seconds,Cloud Dataflow
338.0,1,2024-07-24 16:00:00,0.062283,91089201016684.0,byte-seconds,Cloud Dataflow
339.0,0,2024-07-24 17:00:00,0.045111,65991175925657.0,byte-seconds,Cloud Dataflow
340.0,0,2024-07-24 18:00:00,0.0,0.0,,
341.0,0,2024-07-24 19:00:00,0.0,0.0,,
342.0,0,2024-07-24 20:00:00,0.0,0.0,,
343.0,0,2024-07-24 21:00:00,0.0,0.0,,
344.0,0,2024-07-24 22:00:00,0.0,0.0,,
345.0,0,2024-07-24 23:00:00,0.0,0.0,,
346.0,0,2024-07-25 00:00:00,0.0,0.0,,
347.0,0,2024-07-25 01:00:00,0.0,0.0,,
348.0,0,2024-07-25 02:00:00,0.0,0.0,,
349.0,0,2024-07-25 03:00:00,0.0,0.0,,
350.0,0,2024-07-25 04:00:00,0.0,0.0,,
351.0,0,2024-07-25 05:00:00,0.0,0.0,,
352.0,0,2024-07-25 06:00:00,0.0,0.0,,
353.0,0,2024-07-25 07:00:00,0.0,0.0,,
354.0,0,2024-07-25 08:00:00,0.048566,71048318945533.0,byte-seconds,Cloud Dataflow
355.0,0,2024-07-25 09:00:00,0.050279000000000004,73551081113934.0,byte-seconds,Cloud Dataflow
356.0,0,2024-07-25 10:00:00,0.0,0.0,,
357.0,0,2024-07-25 11:00:00,0.007641,11205897879914.0,byte-seconds,Cloud Dataflow
358.0,0,2024-07-25 12:00:00,0.0,0.0,,
359.0,0,2024-07-25 13:00:00,0.036723,53713958864588.0,seconds,Cloud Dataflow
360.0,0,2024-07-25 14:00:00,0.050817,74327774055730.0,seconds,Cloud Dataflow
361.0,0,2024-07-25 15:00:00,0.001266,1878325607538.0,seconds,Cloud Dataflow
362.0,0,2024-07-25 16:00:00,0.020572,30068555067589.0,seconds,Cloud Dataflow
363.0,0,2024-07-25 17:00:00,0.019844999999999998,29055052469942.0,seconds,Cloud Dataflow
364.0,0,2024-07-25 18:00:00,0.0,0.0,,
365.0,0,2024-07-25 19:00:00,0.0,0.0,,
366.0,0,2024-07-25 20:00:00,0.0,0.0,,
367.0,0,2024-07-25 21:00:00,0.0,0.0,,
368.0,0,2024-07-25 22:00:00,0.0,0.0,,
369.0,0,2024-07-25 23:00:00,0.0,0.0,,
370.0,0,2024-07-26 00:00:00,0.0,0.0,,
371.0,0,2024-07-26 01:00:00,0.0,0.0,,
372.0,0,2024-07-26 02:00:00,0.0,0.0,,
373.0,0,2024-07-26 03:00:00,0.0,0.0,,
374.0,0,2024-07-26 04:00:00,0.0,0.0,,
375.0,0,2024-07-26 05:00:00,0.0,0.0,,
376.0,0,2024-07-26 06:00:00,0.0,0.0,,
377.0,0,2024-07-26 07:00:00,0.0,0.0,,
378.0,0,2024-07-26 08:00:00,0.0,0.0,,
379.0,0,2024-07-26 09:00:00,0.0,0.0,,
380.0,0,2024-07-26 10:00:00,0.048142,70412439580860.0,seconds,Cloud Dataflow
381.0,0,2024-07-26 11:00:00,0.047383,69333149157551.0,seconds,Cloud Dataflow
382.0,1,2024-07-26 12:00:00,0.082788,121108287399829.0,seconds,Cloud Dataflow
383.0,0,2024-07-26 13:00:00,0.058002,84847723664273.0,seconds,Cloud Dataflow
384.0,1,2024-07-26 14:00:00,0.063032,92219801486037.0,seconds,Cloud Dataflow
385.0,0,2024-07-26 15:00:00,0.0,0.0,,
386.0,0,2024-07-26 16:00:00,0.044412999999999994,64986626918456.0,seconds,Cloud Dataflow
387.0,0,2024-07-26 17:00:00,0.0,0.0,,
388.0,0,2024-07-26 18:00:00,0.0,0.0,,
389.0,0,2024-07-26 19:00:00,0.0,0.0,,
390.0,0,2024-07-26 20:00:00,0.0,0.0,,
391.0,0,2024-07-26 21:00:00,0.0,0.0,,
392.0,0,2024-07-26 22:00:00,0.0,0.0,,
393.0,0,2024-07-26 23:00:00,0.0,0.0,,
394.0,0,2024-07-27 00:00:00,0.0,0.0,,
395.0,0,2024-07-27 01:00:00,0.0,0.0,,
396.0,0,2024-07-27 02:00:00,0.0,0.0,,
397.0,0,2024-07-27 03:00:00,0.0,0.0,,
398.0,0,2024-07-27 04:00:00,0.0,0.0,,
399.0,0,2024-07-27 05:00:00,0.0,0.0,,
400.0,0,2024-07-27 06:00:00,0.0,0.0,,
401.0,0,2024-07-27 07:00:00,0.0,0.0,,
402.0,0,2024-07-27 08:00:00,0.0,0.0,,
403.0,0,2024-07-27 09:00:00,0.0,0.0,,
404.0,0,2024-07-27 10:00:00,0.0,0.0,,
405.0,0,2024-07-27 11:00:00,0.0,0.0,,
406.0,0,2024-07-27 12:00:00,0.0,0.0,,
407.0,0,2024-07-27 13:00:00,0.0,0.0,,
408.0,0,2024-07-27 14:00:00,0.0,0.0,,
409.0,0,2024-07-27 15:00:00,0.0,0.0,,
410.0,0,2024-07-27 16:00:00,0.0,0.0,,
411.0,0,2024-07-27 17:00:00,0.0,0.0,,
412.0,0,2024-07-27 18:00:00,0.0,0.0,,
413.0,0,2024-07-27 19:00:00,0.0,0.0,,
414.0,0,2024-07-27 20:00:00,0.0,0.0,,
415.0,0,2024-07-27 21:00:00,0.0,0.0,,
416.0,0,2024-07-27 22:00:00,0.0,0.0,,
417.0,0,2024-07-27 23:00:00,0.0,0.0,,
418.0,0,2024-07-28 00:00:00,0.0,0.0,,
419.0,0,2024-07-28 01:00:00,0.0,0.0,,
420.0,0,2024-07-28 02:00:00,0.0,0.0,,
421.0,0,2024-07-28 03:00:00,0.0,0.0,,
422.0,0,2024-07-28 04:00:00,0.0,0.0,,
423.0,0,2024-07-28 05:00:00,0.0,0.0,,
424.0,0,2024-07-28 06:00:00,0.0,0.0,,
425.0,0,2024-07-28 07:00:00,0.0,0.0,,
426.0,0,2024-07-28 08:00:00,0.0,0.0,,
427.0,0,2024-07-28 09:00:00,0.0,0.0,,
428.0,0,2024-07-28 10:00:00,0.0,0.0,,
429.0,0,2024-07-28 11:00:00,0.0,0.0,,
430.0,0,2024-07-28 12:00:00,0.0,0.0,,
431.0,0,2024-07-28 13:00:00,0.0,0.0,,
432.0,0,2024-07-28 14:00:00,0.0,0.0,,
433.0,0,2024-07-28 15:00:00,0.0,0.0,,
434.0,0,2024-07-28 16:00:00,0.0,0.0,,
435.0,0,2024-07-28 17:00:00,0.0,0.0,,
436.0,0,2024-07-28 18:00:00,0.0,0.0,,
437.0,0,2024-07-28 19:00:00,0.0,0.0,,
438.0,0,2024-07-28 20:00:00,0.0,0.0,,
439.0,0,2024-07-28 21:00:00,0.0,0.0,,
440.0,0,2024-07-28 22:00:00,0.0,0.0,,
441.0,0,2024-07-28 23:00:00,0.0,0.0,,
442.0,0,2024-07-29 00:00:00,0.0,0.0,,
443.0,0,2024-07-29 01:00:00,0.0,0.0,,
444.0,0,2024-07-29 02:00:00,0.0,0.0,,
445.0,0,2024-07-29 03:00:00,0.0,0.0,,
446.0,0,2024-07-29 04:00:00,0.0,0.0,,
447.0,0,2024-07-29 05:00:00,0.0,0.0,,
448.0,0,2024-07-29 06:00:00,0.0,0.0,,
449.0,0,2024-07-29 07:00:00,0.0,0.0,,
450.0,0,2024-07-29 08:00:00,0.0,0.0,,
451.0,0,2024-07-29 09:00:00,0.0,0.0,,
452.0,0,2024-07-29 10:00:00,0.014161,20711073013567.0,byte-seconds,Cloud Dataflow
453.0,0,2024-07-29 11:00:00,0.029507,43160413251798.0,byte-seconds,Cloud Dataflow
454.0,0,2024-07-29 12:00:00,0.014180000000000002,20767104693217.0,byte-seconds,Cloud Dataflow
455.0,0,2024-07-29 13:00:00,0.037283000000000004,54618125637029.0,byte-seconds,Cloud Dataflow
456.0,0,2024-07-29 14:00:00,0.010283,15072112935399.0,byte-seconds,Cloud Dataflow
