,usage_end_time,cost,service_type,region,usage_amount,usage_unit
6586,2023-12-10 4:00:00,0.0022,Networking,europe-west1,2.0,requests
6698,2023-12-10 5:00:00,0.0016,Networking,europe-west1,2.0,requests
6699,2023-12-10 5:00:00,0.0022,Networking,europe-west1,2.0,requests
6700,2023-12-10 5:00:00,0.0022,Networking,europe-west1,2.0,requests
6800,2023-12-10 6:00:00,0.0016,Networking,europe-west1,2.0,requests
6801,2023-12-10 6:00:00,0.0022,Networking,europe-west1,2.0,requests
6802,2023-12-10 6:00:00,0.0022,Networking,europe-west1,2.0,requests
6890,2023-12-10 7:00:00,0.0016,Networking,europe-west1,2.0,requests
6891,2023-12-10 7:00:00,0.0022,Networking,europe-west1,2.0,requests
6892,2023-12-10 7:00:00,0.0022,Networking,europe-west1,2.0,requests
7002,2023-12-10 8:00:00,0.0016,Networking,europe-west1,2.0,requests
7003,2023-12-10 8:00:00,0.0022,Networking,europe-west1,2.0,requests
7004,2023-12-10 8:00:00,0.0022,Networking,europe-west1,2.0,requests
7097,2023-12-10 9:00:00,0.0016,Networking,europe-west1,2.0,requests
7098,2023-12-10 9:00:00,0.0022,Networking,europe-west1,2.0,requests
7099,2023-12-10 9:00:00,0.0022,Networking,europe-west1,2.0,requests
7181,2023-12-10 10:00:00,0.0016,Networking,europe-west1,2.0,requests
7182,2023-12-10 10:00:00,0.0022,Networking,europe-west1,2.0,requests
7183,2023-12-10 10:00:00,0.0022,Networking,europe-west1,2.0,requests
7259,2023-12-10 11:00:00,0.0016,Networking,europe-west1,2.0,requests
7260,2023-12-10 11:00:00,0.0022,Networking,europe-west1,2.0,requests
7261,2023-12-10 11:00:00,0.0022,Networking,europe-west1,2.0,requests
7345,2023-12-10 12:00:00,0.0016,Networking,europe-west1,2.0,requests
7346,2023-12-10 12:00:00,0.0022,Networking,europe-west1,2.0,requests
7347,2023-12-10 12:00:00,0.0022,Networking,europe-west1,2.0,requests
7468,2023-12-10 13:00:00,0.0016,Networking,europe-west1,2.0,requests
7469,2023-12-10 13:00:00,0.0022,Networking,europe-west1,2.0,requests
7470,2023-12-10 13:00:00,0.0022,Networking,europe-west1,2.0,requests
7555,2023-12-10 14:00:00,0.0016,Networking,europe-west1,2.0,requests
7556,2023-12-10 14:00:00,0.0022,Networking,europe-west1,2.0,requests
7557,2023-12-10 14:00:00,0.0022,Networking,europe-west1,2.0,requests
7656,2023-12-10 15:00:00,0.0016,Networking,europe-west1,2.0,requests
7657,2023-12-10 15:00:00,0.0022,Networking,europe-west1,2.0,requests
7658,2023-12-10 15:00:00,0.0022,Networking,europe-west1,2.0,requests
7802,2023-12-10 16:00:00,0.0016,Networking,europe-west1,2.0,requests
7803,2023-12-10 16:00:00,0.0022,Networking,europe-west1,2.0,requests
7804,2023-12-10 16:00:00,0.0022,Networking,europe-west1,2.0,requests
7920,2023-12-10 17:00:00,0.0016,Networking,europe-west1,2.0,requests
7921,2023-12-10 17:00:00,0.0022,Networking,europe-west1,2.0,requests
7922,2023-12-10 17:00:00,0.0022,Networking,europe-west1,2.0,requests
7984,2023-12-10 18:00:00,0.0016,Networking,europe-west1,2.0,requests
7985,2023-12-10 18:00:00,0.0022,Networking,europe-west1,2.0,requests
8026,2023-12-10 18:00:00,0.0022,Networking,europe-west1,2.0,requests
8067,2023-12-10 19:00:00,0.0016,Networking,europe-west1,2.0,requests
8068,2023-12-10 19:00:00,0.0022,Networking,europe-west1,2.0,requests
8069,2023-12-10 19:00:00,0.0022,Networking,europe-west1,2.0,requests
8175,2023-12-10 20:00:00,0.0016,Networking,europe-west1,2.0,requests
8176,2023-12-10 20:00:00,0.0022,Networking,europe-west1,2.0,requests
8177,2023-12-10 20:00:00,0.0022,Networking,europe-west1,2.0,requests
8292,2023-12-10 21:00:00,0.0016,Networking,europe-west1,2.0,requests
8293,2023-12-10 21:00:00,0.0022,Networking,europe-west1,2.0,requests
8294,2023-12-10 21:00:00,0.0022,Networking,europe-west1,2.0,requests
8393,2023-12-10 22:00:00,0.0016,Networking,europe-west1,2.0,requests
8394,2023-12-10 22:00:00,0.0022,Networking,europe-west1,2.0,requests
8395,2023-12-10 22:00:00,0.0022,Networking,europe-west1,2.0,requests
8482,2023-12-10 23:00:00,0.0016,Networking,europe-west1,2.0,requests
8483,2023-12-10 23:00:00,0.0022,Networking,europe-west1,2.0,requests
8484,2023-12-10 23:00:00,0.0022,Networking,europe-west1,2.0,requests
8599,2023-12-11 0:00:00,0.0016,Networking,europe-west1,2.0,requests
8600,2023-12-11 0:00:00,0.0022,Networking,europe-west1,2.0,requests
8601,2023-12-11 0:00:00,0.0022,Networking,europe-west1,2.0,requests
8729,2023-12-11 1:00:00,0.0016,Networking,europe-west1,2.0,requests
8730,2023-12-11 1:00:00,0.0022,Networking,europe-west1,2.0,requests
8731,2023-12-11 1:00:00,0.0022,Networking,europe-west1,2.0,requests
8831,2023-12-11 2:00:00,0.0016,Networking,europe-west1,2.0,requests
8832,2023-12-11 2:00:00,0.0022,Networking,europe-west1,2.0,requests
8833,2023-12-11 2:00:00,0.0022,Networking,europe-west1,2.0,requests
8911,2023-12-11 3:00:00,0.0016,Networking,europe-west1,2.0,requests
8912,2023-12-11 3:00:00,0.0022,Networking,europe-west1,2.0,requests
8913,2023-12-11 3:00:00,0.0022,Networking,europe-west1,2.0,requests
9000,2023-12-11 4:00:00,0.0016,Networking,europe-west1,2.0,requests
9001,2023-12-11 4:00:00,0.0022,Networking,europe-west1,2.0,requests
9002,2023-12-11 4:00:00,0.0022,Networking,europe-west1,2.0,requests
9115,2023-12-11 5:00:00,0.0016,Networking,europe-west1,2.0,requests
9116,2023-12-11 5:00:00,0.0022,Networking,europe-west1,2.0,requests
9117,2023-12-11 5:00:00,0.0022,Networking,europe-west1,2.0,requests
9216,2023-12-11 6:00:00,0.0016,Networking,europe-west1,2.0,requests
9217,2023-12-11 6:00:00,0.0022,Networking,europe-west1,2.0,requests
9218,2023-12-11 6:00:00,0.0022,Networking,europe-west1,2.0,requests
9310,2023-12-11 7:00:00,0.0016,Networking,europe-west1,2.0,requests
9311,2023-12-11 7:00:00,0.0022,Networking,europe-west1,2.0,requests
9312,2023-12-11 7:00:00,0.0022,Networking,europe-west1,2.0,requests
9404,2023-12-11 8:00:00,0.0016,Networking,europe-west1,2.0,requests
9405,2023-12-11 8:00:00,0.0022,Networking,europe-west1,2.0,requests
9406,2023-12-11 8:00:00,0.0022,Networking,europe-west1,2.0,requests
9517,2023-12-11 9:00:00,0.0016,Networking,europe-west1,2.0,requests
9518,2023-12-11 9:00:00,0.0022,Networking,europe-west1,2.0,requests
9519,2023-12-11 9:00:00,0.0022,Networking,europe-west1,2.0,requests
9604,2023-12-11 10:00:00,0.0016,Networking,europe-west1,2.0,requests
9605,2023-12-11 10:00:00,0.0022,Networking,europe-west1,2.0,requests
9606,2023-12-11 10:00:00,0.0022,Networking,europe-west1,2.0,requests
9696,2023-12-11 11:00:00,0.0016,Networking,europe-west1,2.0,requests
9697,2023-12-11 11:00:00,0.0022,Networking,europe-west1,2.0,requests
9698,2023-12-11 11:00:00,0.0022,Networking,europe-west1,2.0,requests
9783,2023-12-11 12:00:00,0.0016,Networking,europe-west1,2.0,requests
9784,2023-12-11 12:00:00,0.0022,Networking,europe-west1,2.0,requests
9785,2023-12-11 12:00:00,0.0022,Networking,europe-west1,2.0,requests
9906,2023-12-11 13:00:00,0.0016,Networking,europe-west1,2.0,requests
9907,2023-12-11 13:00:00,0.0022,Networking,europe-west1,2.0,requests
9908,2023-12-11 13:00:00,0.0022,Networking,europe-west1,2.0,requests
10009,2023-12-11 14:00:00,0.0016,Networking,europe-west1,2.0,requests
10010,2023-12-11 14:00:00,0.0022,Networking,europe-west1,2.0,requests
10011,2023-12-11 14:00:00,0.0022,Networking,europe-west1,2.0,requests
10091,2023-12-11 15:00:00,0.0016,Networking,europe-west1,2.0,requests
10092,2023-12-11 15:00:00,0.0022,Networking,europe-west1,2.0,requests
10093,2023-12-11 15:00:00,0.0022,Networking,europe-west1,2.0,requests
10189,2023-12-11 16:00:00,0.0016,Networking,europe-west1,2.0,requests
10190,2023-12-11 16:00:00,0.0022,Networking,europe-west1,2.0,requests
10191,2023-12-11 16:00:00,0.0022,Networking,europe-west1,2.0,requests
10341,2023-12-11 17:00:00,0.0022,Networking,europe-west1,2.0,requests
10353,2023-12-11 17:00:00,0.0016,Networking,europe-west1,2.0,requests
10366,2023-12-11 17:00:00,0.0022,Networking,europe-west1,2.0,requests
10427,2023-12-11 18:00:00,0.0022,Networking,europe-west1,2.0,requests
10441,2023-12-11 18:00:00,0.0016,Networking,europe-west1,2.0,requests
10457,2023-12-11 18:00:00,0.0022,Networking,europe-west1,2.0,requests
10522,2023-12-11 19:00:00,0.0022,Networking,europe-west1,2.0,requests
10535,2023-12-11 19:00:00,0.0016,Networking,europe-west1,2.0,requests
10555,2023-12-11 19:00:00,0.0022,Networking,europe-west1,2.0,requests
10639,2023-12-11 20:00:00,0.0022,Networking,europe-west1,2.0,requests
10659,2023-12-11 20:00:00,0.0016,Networking,europe-west1,2.0,requests
10686,2023-12-11 20:00:00,0.0022,Networking,europe-west1,2.0,requests
10765,2023-12-11 21:00:00,0.0022,Networking,europe-west1,2.0,requests
10777,2023-12-11 21:00:00,0.0016,Networking,europe-west1,2.0,requests
10792,2023-12-11 21:00:00,0.0022,Networking,europe-west1,2.0,requests
10856,2023-12-11 22:00:00,0.0022,Networking,europe-west1,2.0,requests
10869,2023-12-11 22:00:00,0.0016,Networking,europe-west1,2.0,requests
10887,2023-12-11 22:00:00,0.0022,Networking,europe-west1,2.0,requests
10962,2023-12-11 23:00:00,0.0022,Networking,europe-west1,2.0,requests
10973,2023-12-11 23:00:00,0.0016,Networking,europe-west1,2.0,requests
10989,2023-12-11 23:00:00,0.0022,Networking,europe-west1,2.0,requests
11069,2023-12-12 0:00:00,0.0022,Networking,europe-west1,2.0,requests
11090,2023-12-12 0:00:00,0.0016,Networking,europe-west1,2.0,requests
11112,2023-12-12 0:00:00,0.0022,Networking,europe-west1,2.0,requests
11185,2023-12-12 1:00:00,0.0022,Networking,europe-west1,2.0,requests
11201,2023-12-12 1:00:00,0.0016,Networking,europe-west1,2.0,requests
11215,2023-12-12 1:00:00,0.0022,Networking,europe-west1,2.0,requests
11283,2023-12-12 2:00:00,0.0022,Networking,europe-west1,2.0,requests
11296,2023-12-12 2:00:00,0.0016,Networking,europe-west1,2.0,requests
11314,2023-12-12 2:00:00,0.0022,Networking,europe-west1,2.0,requests
11378,2023-12-12 3:00:00,0.0022,Networking,europe-west1,2.0,requests
11391,2023-12-12 3:00:00,0.0016,Networking,europe-west1,2.0,requests
11405,2023-12-12 3:00:00,0.0022,Networking,europe-west1,2.0,requests
11488,2023-12-12 4:00:00,0.0022,Networking,europe-west1,2.0,requests
11507,2023-12-12 4:00:00,0.0016,Networking,europe-west1,2.0,requests
11532,2023-12-12 4:00:00,0.0022,Networking,europe-west1,2.0,requests
11609,2023-12-12 5:00:00,0.0022,Networking,europe-west1,2.0,requests
11625,2023-12-12 5:00:00,0.0016,Networking,europe-west1,2.0,requests
11642,2023-12-12 5:00:00,0.0022,Networking,europe-west1,2.0,requests
