usage_end_time,cost,usage_amount,usage_unit,service_type
2023-12-09 8:00:00,0.092999,3348.0,seconds,Kubernetes Engine
2023-12-09 8:00:00,0.007,252.0,seconds,Kubernetes Engine
2023-12-09 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-09 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-09 11:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-09 12:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-09 13:00:00,0.078999,2844.0,seconds,Kubernetes Engine
2023-12-09 13:00:00,0.021,756.0,seconds,Kubernetes Engine
2023-12-09 14:00:00,0.062805,2261.0,seconds,Kubernetes Engine
2023-12-09 14:00:00,0.037194,1339.0,seconds,Kubernetes Engine
2023-12-09 15:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-09 16:00:00,0.078971,2843.0,seconds,Kubernetes Engine
2023-12-09 16:00:00,0.021027,757.0,seconds,Kubernetes Engine
2023-12-09 17:00:00,0.056833,2046.0,seconds,Kubernetes Engine
2023-12-09 17:00:00,0.043166,1554.0,seconds,Kubernetes Engine
2023-12-09 18:00:00,0.099998,3600.0,seconds,Kubernetes Engine
2023-12-09 19:00:00,0.051416,1851.0,seconds,Kubernetes Engine
2023-12-09 19:00:00,0.048583,1749.0,seconds,Kubernetes Engine
2023-12-09 20:00:00,0.021388,770.0,seconds,Kubernetes Engine
2023-12-09 20:00:00,0.07861,2830.0,seconds,Kubernetes Engine
2023-12-09 21:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-09 22:00:00,0.065333,2352.0,seconds,Kubernetes Engine
2023-12-09 22:00:00,0.034666,1248.0,seconds,Kubernetes Engine
2023-12-09 23:00:00,0.099998,3600.0,seconds,Kubernetes Engine
2023-12-10 0:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 1:00:00,0.0155,558.0,seconds,Kubernetes Engine
2023-12-10 1:00:00,0.084499,3042.0,seconds,Kubernetes Engine
2023-12-10 2:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 3:00:00,0.007,252.0,seconds,Kubernetes Engine
2023-12-10 3:00:00,0.093,3348.0,seconds,Kubernetes Engine
2023-12-10 4:00:00,0.031722,1142.0,seconds,Kubernetes Engine
2023-12-10 4:00:00,0.068277,2458.0,seconds,Kubernetes Engine
2023-12-10 5:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 6:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 7:00:00,0.053861,1939.0,seconds,Kubernetes Engine
2023-12-10 7:00:00,0.046138,1661.0,seconds,Kubernetes Engine
2023-12-10 8:00:00,0.084666,3048.0,seconds,Kubernetes Engine
2023-12-10 8:00:00,0.015333,552.0,seconds,Kubernetes Engine
2023-12-10 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-10 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-10 11:00:00,0.099998,3600.0,seconds,Kubernetes Engine
2023-12-10 12:00:00,0.016694,601.0,seconds,Kubernetes Engine
2023-12-10 12:00:00,0.083304,2999.0,seconds,Kubernetes Engine
2023-12-10 13:00:00,0.099998,3600.0,seconds,Kubernetes Engine
2023-12-10 14:00:00,0.036944,1330.0,seconds,Kubernetes Engine
2023-12-10 14:00:00,0.063055,2270.0,seconds,Kubernetes Engine
2023-12-10 15:00:00,0.047777,1720.0,seconds,Kubernetes Engine
2023-12-10 15:00:00,0.052222,1880.0,seconds,Kubernetes Engine
2023-12-10 16:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 17:00:00,0.007027,253.0,seconds,Kubernetes Engine
2023-12-10 17:00:00,0.092972,3347.0,seconds,Kubernetes Engine
2023-12-10 18:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-10 19:00:00,0.084583,3045.0,seconds,Kubernetes Engine
2023-12-10 19:00:00,0.015416,555.0,seconds,Kubernetes Engine
2023-12-10 20:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-10 21:00:00,0.059694,2149.0,seconds,Kubernetes Engine
2023-12-10 21:00:00,0.040305,1451.0,seconds,Kubernetes Engine
2023-12-10 22:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-10 23:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 0:00:00,0.015361,553.0,seconds,Kubernetes Engine
2023-12-11 0:00:00,0.084638,3047.0,seconds,Kubernetes Engine
2023-12-11 1:00:00,0.067916,2445.0,seconds,Kubernetes Engine
2023-12-11 1:00:00,0.032083,1155.0,seconds,Kubernetes Engine
2023-12-11 2:00:00,0.056777,2044.0,seconds,Kubernetes Engine
2023-12-11 2:00:00,0.043222,1556.0,seconds,Kubernetes Engine
2023-12-11 3:00:00,0.07975,2871.0,seconds,Kubernetes Engine
2023-12-11 3:00:00,0.02025,729.0,seconds,Kubernetes Engine
2023-12-11 4:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 5:00:00,0.056944,2050.0,seconds,Kubernetes Engine
2023-12-11 5:00:00,0.043055,1550.0,seconds,Kubernetes Engine
2023-12-11 6:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 7:00:00,0.039777,1432.0,seconds,Kubernetes Engine
2023-12-11 7:00:00,0.060222,2168.0,seconds,Kubernetes Engine
2023-12-11 8:00:00,0.014666,528.0,seconds,Kubernetes Engine
2023-12-11 8:00:00,0.085333,3072.0,seconds,Kubernetes Engine
2023-12-11 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-11 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-11 11:00:00,0.001666,60.0,seconds,Kubernetes Engine
2023-12-11 11:00:00,0.098333,3540.0,seconds,Kubernetes Engine
2023-12-11 12:00:00,0.077027,2773.0,seconds,Kubernetes Engine
2023-12-11 12:00:00,0.022972,827.0,seconds,Kubernetes Engine
2023-12-11 13:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 14:00:00,0.020666,744.0,seconds,Kubernetes Engine
2023-12-11 14:00:00,0.079332,2856.0,seconds,Kubernetes Engine
2023-12-11 15:00:00,0.006444,232.0,seconds,Kubernetes Engine
2023-12-11 15:00:00,0.093555,3368.0,seconds,Kubernetes Engine
2023-12-11 16:00:00,0.043472,1565.0,seconds,Kubernetes Engine
2023-12-11 16:00:00,0.056527,2035.0,seconds,Kubernetes Engine
2023-12-11 17:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-11 18:00:00,0.015305,551.0,seconds,Kubernetes Engine
2023-12-11 18:00:00,0.084694,3049.0,seconds,Kubernetes Engine
2023-12-11 19:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 20:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-11 21:00:00,0.098194,3535.0,seconds,Kubernetes Engine
2023-12-11 21:00:00,0.001805,65.0,seconds,Kubernetes Engine
2023-12-11 22:00:00,0.034555,1244.0,seconds,Kubernetes Engine
2023-12-11 22:00:00,0.065444,2356.0,seconds,Kubernetes Engine
2023-12-11 23:00:00,0.096694,3481.0,seconds,Kubernetes Engine
2023-12-11 23:00:00,0.003305,119.0,seconds,Kubernetes Engine
2023-12-12 0:00:00,0.027333,984.0,seconds,Kubernetes Engine
2023-12-12 0:00:00,0.072666,2616.0,seconds,Kubernetes Engine
2023-12-12 1:00:00,0.002,72.0,seconds,Kubernetes Engine
2023-12-12 1:00:00,0.098,3528.0,seconds,Kubernetes Engine
2023-12-12 2:00:00,0.073555,2648.0,seconds,Kubernetes Engine
2023-12-12 2:00:00,0.026444,952.0,seconds,Kubernetes Engine
2023-12-12 3:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-12 4:00:00,0.09336,3361.0,seconds,Kubernetes Engine
2023-12-12 4:00:00,0.006611,238.0,seconds,Kubernetes Engine
2023-12-12 4:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 5:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-12 6:00:00,0.092916,3345.0,seconds,Kubernetes Engine
2023-12-12 6:00:00,0.007083,255.0,seconds,Kubernetes Engine
2023-12-12 7:00:00,0.032,1152.0,seconds,Kubernetes Engine
2023-12-12 7:00:00,0.068,2448.0,seconds,Kubernetes Engine
2023-12-12 8:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 8:00:00,0.084472,3041.0,seconds,Kubernetes Engine
2023-12-12 8:00:00,0.015527,559.0,seconds,Kubernetes Engine
2023-12-12 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-12 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-12 10:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 11:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-12 12:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-12 13:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 13:00:00,0.064666,2328.0,seconds,Kubernetes Engine
2023-12-12 13:00:00,0.035333,1272.0,seconds,Kubernetes Engine
2023-12-12 14:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-12 15:00:00,0.001805,65.0,seconds,Kubernetes Engine
2023-12-12 15:00:00,0.025166,906.0,seconds,Kubernetes Engine
2023-12-12 16:00:00,0.074944,2698.0,seconds,Kubernetes Engine
2023-12-12 17:00:00,0.001583,57.0,seconds,Kubernetes Engine
2023-12-12 17:00:00,0.098388,3542.0,seconds,Kubernetes Engine
2023-12-12 18:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-12 18:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 19:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 19:00:00,0.079527,2863.0,seconds,Kubernetes Engine
2023-12-12 19:00:00,0.020472,737.0,seconds,Kubernetes Engine
2023-12-12 20:00:00,0.028416,1023.0,seconds,Kubernetes Engine
2023-12-12 20:00:00,0.071583,2577.0,seconds,Kubernetes Engine
2023-12-12 21:00:00,0.040083,1443.0,seconds,Kubernetes Engine
2023-12-12 21:00:00,0.059916,2157.0,seconds,Kubernetes Engine
2023-12-12 22:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-12 22:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-12 23:00:00,0.077833,2802.0,seconds,Kubernetes Engine
2023-12-12 23:00:00,0.022166,798.0,seconds,Kubernetes Engine
2023-12-13 0:00:00,0.039694,1429.0,seconds,Kubernetes Engine
2023-12-13 0:00:00,0.060305,2171.0,seconds,Kubernetes Engine
2023-12-13 1:00:00,0.006972,251.0,seconds,Kubernetes Engine
2023-12-13 1:00:00,0.093027,3349.0,seconds,Kubernetes Engine
2023-12-13 1:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 2:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 2:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 3:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 3:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 3:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 4:00:00,0.035361,1273.0,seconds,Kubernetes Engine
2023-12-13 4:00:00,0.064638,2327.0,seconds,Kubernetes Engine
2023-12-13 5:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-13 6:00:00,0.039416,1419.0,seconds,Kubernetes Engine
2023-12-13 6:00:00,0.060583,2181.0,seconds,Kubernetes Engine
2023-12-13 7:00:00,0.052194,1879.0,seconds,Kubernetes Engine
2023-12-13 7:00:00,0.047805,1721.0,seconds,Kubernetes Engine
2023-12-13 8:00:00,0.048277,1738.0,seconds,Kubernetes Engine
2023-12-13 8:00:00,0.051722,1862.0,seconds,Kubernetes Engine
2023-12-13 8:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 10:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 10:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 11:00:00,0.001861,67.0,seconds,Kubernetes Engine
2023-12-13 11:00:00,0.098138,3533.0,seconds,Kubernetes Engine
2023-12-13 12:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-13 12:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 13:00:00,0.054416,1959.0,seconds,Kubernetes Engine
2023-12-13 13:00:00,0.045583,1641.0,seconds,Kubernetes Engine
2023-12-13 14:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-13 15:00:00,0.031916,1149.0,seconds,Kubernetes Engine
2023-12-13 15:00:00,0.068083,2451.0,seconds,Kubernetes Engine
2023-12-13 16:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-13 17:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 17:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 18:00:00,0.00175,63.0,seconds,Kubernetes Engine
2023-12-13 18:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 18:00:00,0.006944,250.0,seconds,Kubernetes Engine
2023-12-13 18:00:00,0.091305,3287.0,seconds,Kubernetes Engine
2023-12-13 19:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 19:00:00,0.004361,157.0,seconds,Kubernetes Engine
2023-12-13 19:00:00,0.095638,3443.0,seconds,Kubernetes Engine
2023-12-13 20:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-13 21:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-13 22:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 22:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-13 22:00:00,0.043555,1568.0,seconds,Kubernetes Engine
2023-12-13 22:00:00,0.056444,2032.0,seconds,Kubernetes Engine
2023-12-13 23:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 0:00:00,0.043527,1567.0,seconds,Kubernetes Engine
2023-12-14 0:00:00,0.056472,2033.0,seconds,Kubernetes Engine
2023-12-14 1:00:00,0.051694,1861.0,seconds,Kubernetes Engine
2023-12-14 1:00:00,0.048305,1739.0,seconds,Kubernetes Engine
2023-12-14 2:00:00,0.016888,608.0,seconds,Kubernetes Engine
2023-12-14 2:00:00,0.083111,2992.0,seconds,Kubernetes Engine
2023-12-14 3:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 3:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-14 4:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 4:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 4:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 5:00:00,0.057083,2055.0,seconds,Kubernetes Engine
2023-12-14 5:00:00,0.042916,1545.0,seconds,Kubernetes Engine
2023-12-14 6:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 6:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 6:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 7:00:00,0.068083,2451.0,seconds,Kubernetes Engine
2023-12-14 7:00:00,0.031916,1149.0,seconds,Kubernetes Engine
2023-12-14 8:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 8:00:00,0.037666,1356.0,seconds,Kubernetes Engine
2023-12-14 8:00:00,0.062333,2244.0,seconds,Kubernetes Engine
2023-12-14 9:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-14 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-14 11:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 11:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 12:00:00,0.023611,850.0,seconds,Kubernetes Engine
2023-12-14 12:00:00,0.076388,2750.0,seconds,Kubernetes Engine
2023-12-14 13:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 13:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 14:00:00,0.025,900.0,seconds,Kubernetes Engine
2023-12-14 14:00:00,0.075,2700.0,seconds,Kubernetes Engine
2023-12-14 15:00:00,0.023555,848.0,seconds,Kubernetes Engine
2023-12-14 15:00:00,0.076444,2752.0,seconds,Kubernetes Engine
2023-12-14 16:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-14 17:00:00,0.097416,3507.0,seconds,Kubernetes Engine
2023-12-14 17:00:00,0.002583,93.0,seconds,Kubernetes Engine
2023-12-14 18:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 19:00:00,0.0605,2178.0,seconds,Kubernetes Engine
2023-12-14 19:00:00,0.0395,1422.0,seconds,Kubernetes Engine
2023-12-14 20:00:00,0.051777,1864.0,seconds,Kubernetes Engine
2023-12-14 20:00:00,0.048222,1736.0,seconds,Kubernetes Engine
2023-12-14 21:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 21:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 22:00:00,0.07525,2709.0,seconds,Kubernetes Engine
2023-12-14 22:00:00,0.02475,891.0,seconds,Kubernetes Engine
2023-12-14 22:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-14 23:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-14 23:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 0:00:00,0.032,1152.0,seconds,Kubernetes Engine
2023-12-15 0:00:00,0.068,2448.0,seconds,Kubernetes Engine
2023-12-15 1:00:00,0.032305,1163.0,seconds,Kubernetes Engine
2023-12-15 1:00:00,0.067694,2437.0,seconds,Kubernetes Engine
2023-12-15 1:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 2:00:00,0.0265,954.0,seconds,Kubernetes Engine
2023-12-15 2:00:00,0.0735,2646.0,seconds,Kubernetes Engine
2023-12-15 3:00:00,0.043861,1579.0,seconds,Kubernetes Engine
2023-12-15 3:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 3:00:00,0.056138,2021.0,seconds,Kubernetes Engine
2023-12-15 4:00:00,0.026888,968.0,seconds,Kubernetes Engine
2023-12-15 4:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 4:00:00,0.07311,2632.0,seconds,Kubernetes Engine
2023-12-15 5:00:00,0.060333,2172.0,seconds,Kubernetes Engine
2023-12-15 5:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 5:00:00,0.039666,1428.0,seconds,Kubernetes Engine
2023-12-15 6:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-15 6:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 7:00:00,0.036194,1303.0,seconds,Kubernetes Engine
2023-12-15 7:00:00,0.063805,2297.0,seconds,Kubernetes Engine
2023-12-15 7:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 8:00:00,0.098527,3547.0,seconds,Kubernetes Engine
2023-12-15 8:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 8:00:00,0.001472,53.0,seconds,Kubernetes Engine
2023-12-15 9:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 9:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 9:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 10:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 11:00:00,0.098055,3530.0,seconds,Kubernetes Engine
2023-12-15 11:00:00,0.001944,70.0,seconds,Kubernetes Engine
2023-12-15 12:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 12:00:00,0.099998,3600.0,seconds,Kubernetes Engine
2023-12-15 12:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 13:00:00,0.056694,2041.0,seconds,Kubernetes Engine
2023-12-15 13:00:00,0.043305,1559.0,seconds,Kubernetes Engine
2023-12-15 14:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-15 14:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 14:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 15:00:00,0.085332,3072.0,seconds,Kubernetes Engine
2023-12-15 15:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 15:00:00,0.014666,528.0,seconds,Kubernetes Engine
2023-12-15 16:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 17:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 18:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 18:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 19:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 19:00:00,0.007,252.0,seconds,Kubernetes Engine
2023-12-15 19:00:00,0.093,3348.0,seconds,Kubernetes Engine
2023-12-15 20:00:00,0.1,3600.0,seconds,Kubernetes Engine
2023-12-15 21:00:00,0.03675,1323.0,seconds,Kubernetes Engine
2023-12-15 21:00:00,0.06325,2277.0,seconds,Kubernetes Engine
2023-12-15 22:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-15 23:00:00,0.08325,2997.0,seconds,Kubernetes Engine
2023-12-15 23:00:00,0.001722,62.0,seconds,Kubernetes Engine
2023-12-15 23:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-15 23:00:00,0.015027,541.0,seconds,Kubernetes Engine
2023-12-16 0:00:00,0.039833,1434.0,seconds,Kubernetes Engine
2023-12-16 0:00:00,0.060166,2166.0,seconds,Kubernetes Engine
2023-12-16 0:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-16 1:00:00,0.064361,2317.0,seconds,Kubernetes Engine
2023-12-16 1:00:00,0.035638,1283.0,seconds,Kubernetes Engine
2023-12-16 2:00:00,0.099999,3600.0,seconds,Kubernetes Engine
2023-12-16 3:00:00,0.0,0.0,seconds,Kubernetes Engine
2023-12-16 3:00:00,0.077444,2788.0,seconds,Kubernetes Engine
2023-12-16 3:00:00,0.022555,812.0,seconds,Kubernetes Engine
