reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
282.0,0,2024-08-13 02:00:00,0.0,583200.0,byte-seconds,Dataplex
283.0,0,2024-08-13 03:00:00,0.0,583200.0,byte-seconds,Dataplex
284.0,0,2024-08-13 04:00:00,0.0,583200.0,byte-seconds,Dataplex
285.0,0,2024-08-13 05:00:00,0.0,583200.0,byte-seconds,Dataplex
286.0,0,2024-08-13 06:00:00,0.0,583200.0,byte-seconds,Dataplex
287.0,0,2024-08-13 07:00:00,0.0,583200.0,byte-seconds,Dataplex
288.0,0,2024-08-13 08:00:00,0.0,583200.0,byte-seconds,Dataplex
289.0,0,2024-08-13 09:00:00,0.0,583200.0,byte-seconds,Dataplex
290.0,0,2024-08-13 10:00:00,0.0,583200.0,byte-seconds,Dataplex
291.0,0,2024-08-13 11:00:00,0.0,583200.0,byte-seconds,Dataplex
292.0,0,2024-08-13 12:00:00,0.0,583200.0,byte-seconds,Dataplex
293.0,0,2024-08-13 13:00:00,0.0,583200.0,byte-seconds,Dataplex
294.0,0,2024-08-13 14:00:00,0.0,583200.0,byte-seconds,Dataplex
295.0,0,2024-08-13 15:00:00,0.0,583200.0,byte-seconds,Dataplex
296.0,0,2024-08-13 16:00:00,0.0,583200.0,byte-seconds,Dataplex
297.0,0,2024-08-13 17:00:00,0.0,583200.0,byte-seconds,Dataplex
298.0,0,2024-08-13 18:00:00,0.0,583200.0,byte-seconds,Dataplex
299.0,0,2024-08-13 19:00:00,0.0,583200.0,byte-seconds,Dataplex
300.0,0,2024-08-13 20:00:00,0.0,583200.0,byte-seconds,Dataplex
301.0,0,2024-08-13 21:00:00,0.0,583200.0,byte-seconds,Dataplex
302.0,0,2024-08-13 22:00:00,0.0,583200.0,byte-seconds,Dataplex
303.0,0,2024-08-13 23:00:00,0.0,583200.0,byte-seconds,Dataplex
304.0,0,2024-08-14 00:00:00,0.0,583200.0,byte-seconds,Dataplex
305.0,0,2024-08-14 01:00:00,0.0,583200.0,byte-seconds,Dataplex
306.0,0,2024-08-14 02:00:00,0.0,583200.0,byte-seconds,Dataplex
307.0,0,2024-08-14 03:00:00,0.0,583200.0,byte-seconds,Dataplex
308.0,0,2024-08-14 04:00:00,0.0,583200.0,byte-seconds,Dataplex
309.0,0,2024-08-14 05:00:00,0.0,583200.0,byte-seconds,Dataplex
310.0,0,2024-08-14 06:00:00,0.0,583200.0,byte-seconds,Dataplex
311.0,0,2024-08-14 07:00:00,0.0,583200.0,byte-seconds,Dataplex
312.0,0,2024-08-14 08:00:00,0.0,583200.0,byte-seconds,Dataplex
313.0,0,2024-08-14 09:00:00,0.0,583200.0,byte-seconds,Dataplex
314.0,0,2024-08-14 10:00:00,0.0,583200.0,byte-seconds,Dataplex
315.0,0,2024-08-14 11:00:00,0.0,583200.0,byte-seconds,Dataplex
316.0,0,2024-08-14 12:00:00,0.0,583200.0,byte-seconds,Dataplex
317.0,0,2024-08-14 13:00:00,0.0,583200.0,byte-seconds,Dataplex
318.0,0,2024-08-14 14:00:00,0.0,583200.0,byte-seconds,Dataplex
319.0,0,2024-08-14 15:00:00,0.0,583200.0,byte-seconds,Dataplex
320.0,0,2024-08-14 16:00:00,0.0,583200.0,byte-seconds,Dataplex
321.0,0,2024-08-14 17:00:00,0.0,583200.0,byte-seconds,Dataplex
322.0,0,2024-08-14 18:00:00,0.0,583200.0,byte-seconds,Dataplex
323.0,0,2024-08-14 19:00:00,0.0,583200.0,byte-seconds,Dataplex
324.0,0,2024-08-14 20:00:00,0.0,583200.0,byte-seconds,Dataplex
325.0,0,2024-08-14 21:00:00,0.0,583200.0,byte-seconds,Dataplex
326.0,0,2024-08-14 22:00:00,0.0,583200.0,byte-seconds,Dataplex
327.0,0,2024-08-14 23:00:00,0.0,583200.0,byte-seconds,Dataplex
328.0,0,2024-08-15 00:00:00,0.0,583200.0,byte-seconds,Dataplex
329.0,0,2024-08-15 01:00:00,0.0,583200.0,byte-seconds,Dataplex
330.0,0,2024-08-15 02:00:00,0.0,583200.0,byte-seconds,Dataplex
331.0,0,2024-08-15 03:00:00,0.0,583200.0,byte-seconds,Dataplex
332.0,0,2024-08-15 04:00:00,0.0,583200.0,byte-seconds,Dataplex
333.0,0,2024-08-15 05:00:00,0.0,583200.0,byte-seconds,Dataplex
334.0,0,2024-08-15 06:00:00,0.0,583200.0,byte-seconds,Dataplex
335.0,0,2024-08-15 07:00:00,0.0,583200.0,byte-seconds,Dataplex
